会员账号,订单金额
wrf14796,1200
ab321400,1000
mmm123456,200
yu852714,1000
gdy538684,500
feng036274,500
feng036274,800
jko562876,1000
hb441103,1300
2000107,500
sd2233,1000
yhb4412,1200
mk826988,1000
2000107,410
wl561,10
qz2797325810,3000
ktt8832,1300
pei05223,1000
aa235987,1000
15052310653,1000
qqyou886,200
nicheng2684,1000
gfh25454,1000
qing22179,500
dkms5560,100
bh852035,1000
dff56254,1200
pnj55230,1200
qz2797325810,1000
sd2233,2000
cv645882,1100
qing22179,1000
zz24982,600
asdfghjk522,1000
wl561,100
15052310653,894
qz2797325810,520
sxwqt4302,1000
mu058962,1200
uo894123,1200
rc958162,1150
xzc453330t,100
lyq6886,2000
xc45628,1200
vn25896,1200
tgr58644,1100
ab358722,1000
linghao5688,1000
tian0102,100
2000107,500
fj401831,1009
zx2354710562,200
hu69741,1200
ku822518,600
fg45566,1200
wang888888,200
tian0102,100
nc652485,1100
we048596,500
tian0102,100
cajhu16597,1000
dusdus,5000
sdf5367,1100
2000107,500
dc418962,500
lei668879,500
tian0102,100
aa756823,1000
jbn63785,500
lei668879,1000
bh852037,600
pg8883,200
htls888,100
2000107,500
dkms5560,150
wrf14796,500
nb7896302,1100
2000107,500
gy856398,500
jn369963,910
dqw321085,500
gv774496,500
2000107,500
liang5868,1000
gu8529630,1000
ab321400,600
ism010,100
yy26888,2000
fqyl4119,1000
yhb4412,500
ktt8832,500
guan2589,500
kj358748,1001
ling6688,500
guan2589,1000
ghl197400,1000
duo88932,1000
dc41896,600
feng036274,500
hj7788,1300
jko562876,1100
hb441103,500
zzyy0329,50
aa235987,600
qing0277,1000
liu8847193,100
qm02187,600
mu058962,500
yu852714,600
dff56254,500
kop5683,1000
as168823,1100
2000107,334
pnj55230,500
gg1879912,400
ly424815,12
gg1879912,1000
2086836195,137
cv645882,1050
bao19998,500
uo894123,500
bh852035,600
liu8847193,50
gfh25454,1100
tzm5068,3279
xc45628,500
vn25896,500
liu8847193,50
ling6688,500
jun9603,1002
hu69741,500
hwn001,600
zxl1234888,1000
zrx012333,400
fg45566,500
zzyy0329,150
c19811105,2800
ab358722,600
zrx012333,1000
ding0587,1000
rc958162,1003
kuo83582,1000
wu1661,100
tgr58644,1000
hwn001,200
fan259780,2000
qwe5639,200
l199318,200
goop456,100
zcq11069,600
as12345,500
hebaoxiang,550
hebaoxiang,515
lgfff888,3680
gpz0311,300
l199318,200
aa756823,600
nc652485,1000
wq718885672,268
sdf5367,1000
as12345,500
mk826988,1000
nb7896302,1000
liu8847193,500
xiang2137,1000
fengjie7920,450
luo0712,100
dusdus,4000
you123456789,500
lzh09299,500
fang3000,400
fang3000,1000
pw0624,100
lzh09299,349
vujhbk656,500
ihoohh44,500
ghw7936,1000
qw384485,1011
pw0624,100
a8988303,100
l70b593ye,400
gpz0311,48
liu8512hu,1000
l70b593ye,1000
135689hui,6696
gpz0311,20
liu8847193,100
ying7286,1000
gn997000,500
xyk1367,10
gn997000,1000
qlzy81b,150
xyk1367,16
qlzy81b,100
q199510,100
xyk1367,20
a8988303,36
t13355127456,2000
xyk1367,20
zzy361082168,500
zztt152,100
liu8847193,100
wq718885672,100
wo917239943,1000
zztt152,100
zcx2580,4400
zcx2580,8600
luo0712,100
qlzy81b,100
luo0712,100
y1192236573,1000
cyg199951,50
gv774496,300
qlzy81b,200
2451053531000,2000
zhh04290,270
qaz7081,30
qaz7081,30
zhh04290,300
lihaixue,100
yang2001422,500
564335huang,1200
hj7788,1509
lizhanpeng52,5000
luo0712,100
as12345,500
t13355127456,2000
a8988303,100
y12332100k,500
lwxwh522124,1500
jack6672,50
2451053531000,2000
langzi,100
hj7788,1300
a8988303,100
2451053531000,1500
qaz7081,20
jack6672,50
q199510,50
lwxwh522124,1000
as12345,180
clr57288,1000
q199510,50
c19811105,1962
a15106723822,900
lj76325,1005
tt123456a,1100
a8988303,100
ths666,1000
qaz7081,30
yy7828,50
yy7828,400
2451053531000,2000
tt123456a,100
a17340648,80
lu5971,1008
276287735,100
tt123456a,400
a8988303,100
a17340648,15
yyd9851,2000
2451053531000,900
yyd9851,2000
yyd9851,1000
x568568,25
15102668167,50
411520a,150
18093548037,100
18093548037,100
yyd9851,1700
66t7zc,1000
zmx5580,1000
yll168168,1000
2451053531000,1000
taojiaohao8,100
qw8621068,100
xm657360,100
zzl1314,102
xm657360,100
czc0823,100
zsg19860125,50
xm657360,100
tt123456a,1500
yang2001422,1000
xm657360,300
yll168168,1000
yll168168,1000
zsg19860125,50
xie51002,50
l2019,1688
yll168168,500
yll168168,500
yll168168,500
a411520,50
xie51002,50
yll168168,500
qw8621068,50
xm657360,100
qq6733101,20
xm657360,100
heyi154468,150
cc815728456,2500
xm657360,100
ths666,100
xm657360,100
gdr128,3000
tt123456a,1500
xm657360,100
qw8621068,85
asd2155,100
xm657360,100
gdr128,1500
xm657360,100
xm657360,100
xm657360,100
asd2155,170
zz484791755,200
a281990123,40
zz484791755,800
xm657360,100
a281990123,100
tt123456a,1300
xm657360,300
a281990123,100
xm657360,300
qw8621068,100
s208139,1000
qw8621068,100
xiaojun2001,124
yongfeng,1000
smy0726,4000
wo917239943,1000
yongfeng,1000
wo917239943,1000
pyf159,1000
zling108,100
tt123456a,300
jack6672,100
411520a,100
aapollo,1300
smy0726,2000
lzh09299,500
zhu188188,114
zz586586,100
lzh09299,300
zz586586,100
qwemnb,2740
smy0726,2000
zz586586,200
w147258369,100
jisi198910,100
fenjie789,2000
mnmnkk88758,128
ll1245,170
