会员账号,订单金额
d07628167,200
zzyk527674,195
dwsa1,270
a2846697384,200
nyxlk428,300
azkxd633,300
wq718885672,220
bcheng,200
py789321,100
oookkk3666,300
xiong11,1001
g3554967,300
oookkk3666,350
qpbfs7322,200
ikh7961370,300
498498498,1000
56154185,1000
eq50435639,200
pazy2348,300
yi787,200
qbnm871338,200
kvvh60303,300
ki1870279,200
15241130618,820
t0624489,300
grdq52856,201
tse6985057,200
uf107983,200
c478052034,300
541984984,1000
oookkk3666,300
p47046138,200
ff1465618,200
47474156,1000
a2846697384,100
84215315,1000
8523694110,500
39515478,1000
fpf0624012,300
jht70366,203
nd95497129,200
125441451,1000
15241130618,360
wq718885672,245
fengcheng1,100
luo0712,50
r264661891,300
m8477983,201
c1849913,200
eq26999373,300
137xiao,100
oookkk3666,300
yi787,200
1146436585,52
z554832061,300
336988550,500
whih4477,200
jym1984,1000
angel1982,1500
wang8416,500
tianxia8686,1000
tkplt012,483
tkplt012,517
lovelxg,15
qwe181898,50
aaaaaa3456,100
tte4455,300
tianxia8686,3000
tkplt012,390
tianxia8686,1000
love102484,108
tianxia8686,1000
lei943688,100
dgzr8421,100
tianxia8686,1000
lei943688,50
tkplt012,483
ycl198900,963
qwe181898,100
ffmm88,200
tkplt012,498
tkplt012,440
wang8416,1000
ccw9944,200
g18252206170,10
tkplt012,1011
tkplt012,1517
lei943688,50
njh58796,100
lovelxg,233
wqds000000,100
wqds000000,100
xl520520,200
resignes000,1000
zhh5869,50
wkd4071,137
lfywuywl,309
zhh5869,50
dm88415,300
ztcccc5,330
kaile998,100
zhh5869,50
wkd4071,150
ljrt66t0,306
eid2i4i,100
cy543678,100
qazqaz808518,200
wt460987,331
cy543678,100
lei880924,200
shuming1,278
asd16098,20
mzwuuu81,500
hylhyl88,500
z21hpa5,390
amxpi1325364274,50
qazqaz808518,200
qazqaz808518,88
cy543678,131
mxyyyy25,390
zl117712,500
zl117712,300
zl117712,1000
zl117712,1000
zl117712,500
zl117712,2000
zl117712,200
zl117712,500
zl117712,1000
zl117712,500
zl117712,1000
zl117712,1000
qqd8569,500
zl117712,500
zl117712,1000
zl117712,700
cz19981125,1136
li12341234,500
li12341234,500
zhengyu123,400
19183078989,683
li12341234,500
cz19981125,2000
li12341234,500
li12341234,500
li12341234,500
cz19981125,1085
hdgu5548,100
yl3851057,1000
yl3851057,800
ydgg3579,100
aixue699,100
yl3851057,800
dgr21554,100
gsfd2rg1,100
yl3851057,300
yl3851057,1500
yl3851057,1650
wqs66411,1000
xueke686,100
tcz369369,100
o0008885,200
o0008885,250
3sww2,200
kpwq201547,50
zdj666,50
2000107,600
haowcr88,50
2000107,500
o0008885,300
ww0520,300
3sww2,200
2000107,500
heqiang323,100
mzsky001,1000
vvw987,300
888888aa,100
15244271567,2000
15244271567,140
mzsky001,500
mzsky001,1000
heqiang323,100
mzsky001,1500
mzsky001,1200
heqiang323,100
vvw987,300
vvw987,300
heqiang323,100
lys777,1888
vvw987,500
cxzc1100,1201
heqiang323,100
vvw987,300
vvw987,300
yu2013520,8000
hf258369,1000
67658auq,300
kdosp89,300
jif586s55,300
hj52176,1000
ljl5205,500
qqc6864,500
hbdd8644,100
wya20269,1000
bvx2478,50
odf878886,300
cl080238,500
gft0712,500
kidhfi778,300
kj37913,1000
wlp78900,200
a281990123,100
xhw1233,1000
zf150926,1000
weaz7569,200
cgh321321,20
long858,300
das03055,200
ningning1998,1200
jf6698,100
dashi888,1000
lzz9907,1300
123lhc,50
rty7655,50
ydsu1188,300
gyth5544,5000
cj690310,1300
yy2787,500
pk00112233,1000
cvbc8877,100
weaz7569,100
odp896s66,300
ll23678,150
zmjj79963,100
hbdd8644,100
ido8699s,300
af9988,500
bvx2478,100
lsx6666,20
weaz7569,500
ccgr15807,1200
gyth5544,5000
lhy8953,500
hbdd8644,100
wjh862363,300
16689671281,1000
xzj3423,200
weaz7569,100
cw64905,1000
sz88899,300
sz88899,200
cy758d65,300
sz88899,300
sz88899,200
dong859666,300
sjw08520,1000
xing15665,300
kodj1185,300
yang1475,500
cl8882777,300
cl8882777,2000
yc00885522,1000
xhw1233,1000
y2enk2rs,200
yk283657,1000
yt693228,300
hl625368,1000
xb79153,1000
da030552,200
wya20269,624
aalf478596,300
cvbc8877,100
lrj6656,500
wya20269,800
yan0258,500
lyt1893,500
dhh456789,1000
cvbc8877,100
dashi888,660
x940414,2200
x940414,2000
yyy9801,1000
ye759576224,1000
ljg281199,900
x940414,200
pyq5201314,100
x940414,300
18620856077,1000
q199877,199.93
q199877,199.98
ee789789,989.48
q199877,199.99
ggg333000,799.95
ggg333000,799.96
ggg333000,799.98
q199877,199.99
6169489498,1000
fblul11403,300
prilo06673,300
549459,1000
n59542577,200
65419849,1000
guoban773,200
nqb14168,300
17796471995,200
61619984,1000
1146436585,50
nqhdz603,200
kvhg962493,200
pfj123456789,200
oookkk3666,300
214530,500
oookkk3666,300
yyyd45874,1129
oookkk3666,300
zxjjx28406,100
jiang0914,200
19694158,1000
bn216973,1002
rqp30261,200
fwfwfw123,200
a8005185,300
k69251292,300
fwfwfw123,500
fw253,500
yangzhou,200
eq86729,1005
oookkk3666,300
oookkk3666,300
yi213486,500
hy1599497,600
fwfwfw123,200
c157,500
sodtr73106,300
zxf135135,1058
donzm638,202
dwsa1,181
oookkk3666,250
don41009,201
13002269881,1154
fwfwfw123,100
q2368844057,100
jiang13088,1030
yb83635670,200
13288961790,100
zxjjx28406,200
13288961790,100
vbamz3649,200
1146436585,50
w18864603926,100
ljt134143,200
1203655565,500
w24650497,300
16519499,1000
5416164,100
fbso50787,300
uxzk94135,300
13658785222,1030
dsqmc989,300
rpoan472,300
rr1996333,1050
c157,2000
x2544361,200
oookkk3666,300
crpl75549,300
oookkk3666,300
oookkk3666,300
oookkk3666,300
fwfwfw123,80
x2154854,1020
ll4394606,200
65194988,1000
6516949,1000
dtk2565196,300
c157,800
zkoo36154,200
bcheng,200
f968806284,200
zhoufei,200
errfj3132,200
65198882,1000
2086836195,1500
5235544100,500
233681,500
oookkk3666,300
ccc212,300
hyxt133,80
hyxt133,140
ccc212,300
nieyonglei,500
wang8416,1000
aa135389,10
nieyonglei,200
nieyonglei,200
d313815,200
liuwj326,1000
aa135389,20
1775535,2800
nieyonglei,652
wang8416,1125
aaaaaa3456,50
vvjip56478,1000
aa135389,15
aa135389,10
aa135389,20
d313815,200
mnb2598,100
sz88899,200
mnb2598,300
nieyonglei,500
daxiaye1969,200
nieyonglei,500
nieyonglei,300
nieyonglei,300
ffmm88,165
qlgw8952,1000
daxiaye1969,300
aa135389,15
fhy52166,1006
nieyonglei,300
lei943688,50
wang8416,600
nieyonglei,200
aaaaaa3456,100
nieyonglei,400
nmc147258,1100
liu242628,1000
wg71570109,1000
aaaaaa3456,40
wxm980524,883
yyhz6785,1000
wu1661,100
qpj1234,1300
g18252206170,20
wxm980524,379
jym1984,300
rfdqyf6516,200
nieyonglei,200
nieyonglei,500
nieyonglei,200
wang8416,550
jym1984,300
lovelxg,1500
nieyonglei,200
chen082611,100
aa135389,14
zsfb3369,1000
wang8416,200
aa135389,15
yuan1962,1000
g18252206170,10
ycl198900,940
wxm980524,502
angel1982,2500
g18252206170,10
zhu9054,300
zhh5869,50
ly564876,126
han0845,300
ly564876,44
ws157732,188
zhh5869,50
cb654137,261
g2mqask,200
0803shu,300
ws157732,100
zhh5869,50
lin8974,300
yu0e8t6,300
eie755766,250
ly564876,162
zcq11069,800
qiu218352,250
pzz888,30
wsd666666,30
bing0423,300
lsl3201,250
lyy23568,68
zhh5869,50
lxy362523,10
8990pan,210
pvybb2l,533
aaaaa1985,888
w20230808,139
ws157732,140
zhh5869,50
lyy23568,238
ws157732,160
87093hong,300
lghbbcc7,526
zhh5869,50
resignes000,1000
lxy362523,10
zhh5869,50
xiao0905,200
hy123567,325
zl117712,688
zl117712,520
097dzjw1982,680
zc558689,500
zl117712,1000
zl117712,1000
mengsq19,500
cc881299a,500
zl117712,1000
zl117712,1000
14422yy,200
14422yy,200
wyd1209,500
sfhy5641,100
wzz258258,100
pzn123,200
yl3851057,2800
dfhs125,100
3sww2,200
2000107,400
o0008885,200
2000107,400
o0008885,300
2000107,400
kk325870,60
vvw987,700
vvw987,300
lijie199008,500
wsj496414,1525
bvx2478,100
rftf6677,3000
wer8798,18
cvbc8877,100
trtr258,10
cvbc8877,100
uyds8799,300
wdc11356,1200
wya20269,890
cvbc8877,100
cvbc8877,100
feng036274,1200
wang15960,500
kmn77809,1300
bh852035,500
uidgj158,300
cheng58369,1000
dbc8888,900
cvbc8877,100
hml7758521,1300
xcv5214,200
kuo83582,1000
jin660402,1000
hhf88668,200
hhf88668,100
sxwqt4302,1000
cjx22763,2000
zhang1996,100
dqw321085,1200
cz0381,1010
lhpa1234,50
xz2765,1101
uuy859226,300
bvx2478,100
wya20269,500
wya20269,800
rty7655,200
yy638551,1001
xa317150,1000
bvx2478,100
cvbc8877,100
cvbc8877,200
nnbb8777,100
dqw321085,1300
dbc8888,600
wya20269,806
bvx2478,200
wrf14796,1200
cjx22763,5000
nbv7876,200
ghw7936,1009
dashi888,500
xz305556,210
dqw321085,1200
cjx22763,6800
kr1663,1000
cjx22763,5000
xz0305306,220
mae615,500
cvbc8877,200
vvvi5598,1000
gyk33696,200
lhpa1234,50
vvb88779,200
hhf88668,100
hhf88668,100
feng036274,1200
cp684920,1004
lsj1998,100
dw5190,1000
kmn77809,1200
syz2638,1000
jiang1216,3000
wya20269,900
cvbc8877,100
xulong007,100
lxl12300,100
zhou1968,1000
huiy9991,50
mae615,500
wdc11356,1200
lw996688,500
mx3251,1022
dashi888,430
xc45628,1200
thl9235,500
huiy9991,50
zzxx7788,100
wya20269,800
rftf6677,4800
vvvi5598,500
rftf6677,2900
plm666,100
dqw321085,1300
wya20269,600
xc45628,1200
wdc11356,1300
kmn77809,1300
dashi888,1000
jlh0728,1000
dc2253,1000
bh852035,1001
wdc11356,1300
kmn77809,1200
cjx22763,3000
feng036274,1300
wrf14796,1300
gh401821,1006
fqyl4119,1000
ym2275,1000
bvx2478,100
zzq369369,1000
wya20269,800
yy638551,500
wwe5133874,500
wya20269,680
bvx2478,100
wya20269,800
hy9219,1000
bvx2478,100
wrf14796,1300
nnbb8777,100
ccxx8228,30
feng036274,1300
xiaoyan1,200
xc45628,1300
xue0924,5000
kuo83582,1000
ghl197400,1000
zhang1996,20
ht8107,1000
gtm1234,1000
vvvi5598,1000
j8771258,300
nnbb8777,200
qq7713657893,200
cvbc8877,100
cheng58369,1000
xc45628,1300
zxl1234888,1000
yy638551,1003
wrf14796,1300
cjx22763,3000
cjx22763,3000
ljg281199,1000
yyy9801,800
2.45105E+12,500
fg45588,1200
fg45588,1300
2.45105E+12,1000
2.45105E+12,699
yyy9801,1000
fg45588,1200
ye759576224,1000
yyy9801,800
fg45588,1300
yezi888,2910.34
yezi888,1957.37
prc594135,1002
zeke,500
oookkk3666,300
r3908346,300
693205541,500
28j21,100
gf880924,1000
y1192236573,1000
dwsa1,150
rtyu333,300
ccc212,300
13884622191,1093
ccc212,300
nylxk772,210
13000264892,1024
zeke,200
zcfwr81579,300
ccc212,300
lxy880922,1067
di3226498,1008
u07443518,200
ccc212,300
wld568,500
dwsa1,100
rrtttt321,300
rtyu333,300
rtyu333,300
a2846697384,300
ccc212,300
ru891113,1002
hdgxb6262,300
i9772778,300
tvm901634,1003
w147258369,125
cypf689590,300
fbx99943,300
k36654136,300
w1118928,200
zeke,325
1146436585,50
rrtttt321,300
rrtttt321,300
rtyu333,300
n54757292,300
vf633301,1008
shl72200,300
oookkk3666,300
ikg5076559,300
zeke,500
nbvc8555,300
yoeo6105,300
gfqqp335,202
losoz915,300
ccc212,300
qooa99375,182
qwe159,300
ec369880,1002
ccc212,300
zeke,300
odoqg02614,300
lutalu51920,100
ccc212,300
fb0098874,1002
d0338338,300
jie123,50
cyjzq08499,300
bzr0392839,200
sly521521,107
ccc212,300
tv25902372,300
rrtttt321,300
aa135389,15
scp123456,302
yyhz6785,1000
zz24982,500
aa135389,10
gy147852,1000
jt587925,700
zz24982,500
62ya44ng,1000
1775535,3000
hu096325,1005
3180,1000
dty567490,1000
1775535,3000
plm666,50
scp123456,100
li294461379,800
gb123987,500
dc41896,1006
g18252206170,10
qwe345678,1000
kmyx1458,500
wg71570109,819
sky198w,1000
tu774489,1000
the0000,1000
888888abc,100
dfte8857poi,1000
asd345890,1000
gb123987,1003
zz24982,1002
tang78125,2635
han88han,1000
jx19650124,1000
jiang9988,1000
gb123987,1002
uo89410,1200
pei05223,1000
dc41896,500
qxdw2553fa,1000
aa135389,15
zsfb3369,1000
aa135389,25
g18252206170,10
qlgw8952,1000
hu096325,1002
yxbw6789,1000
ssj557888w,1000
cc201314,50
abc3388,100
mc672553,431
hj1239630,1000
wd998803,302
lcg6188,50
qiao37fc52,1000
557888wu,1000
qa985864,500
poi456890,1000
aa135389,25
zxc0731,1000
zxc0731,1000
g18252206170,50
hebaoxiang,1000
plm666,50
ghb524618,410
jiang0202,1000
qa985864,1000
ylgs8649,1000
mnb098321,1000
1775535,3000
nc652485,610
h17656193260,2000
yui567321,1000
ok6393okfc,1000
uo89410,1300
txz3982w,1000
gy147852,1095
aa135389,14
ycl198900,555
wu1661,100
ycl198900,445
zysw3935,1000
g18252206170,10
g18252206170,10
g18252206170,20
hj1239630,1000
hua360733,15
1782chl,1000
03004117li,1000
ffmm88,135
dc41896,1001
qa985864,578
jt587925,880
zeng359lan,1000
ying88093,300
yc636371,203
maz520918,200
chx1987,150
xb464646,231
dftz336,18
aaaaa1985,750
asd16098,15
yc636371,102
trtr258,10
shuming1,500
xing8394,300
dpx138138,1514
lxy362523,10
hy123567,284
zhh123,1000
shuming1,500
09mayan184,500
wxt112233,30
a786176945,490
q541438390,300
19183078989,2000
q541438390,100
19183078989,904
19183078989,753
wyd1209,175
q541438390,145
wyd1209,297
14422yy,100
14422yy,50
wyd1209,300
q541438390,150
14422yy,100
q541438390,50
nn2438353,888
qq1133,1800
t364970593,10
3sww2,200
app780,10
3sww2,200
3sww2,200
3sww2,400
3sww1,400
app780,10
djm0622,200
3sww2,200
3sww2,200
zdj666,50
3sww2,200
kk325870,150
y2685084321,119
app780,100
zzy361082168,2000
15244271567,3000
aaaaaa3456,100
zzy361082168,500
heqiang323,100
wkz8828,100
tby2171,500
zhang1996,100
ts1719,500
lxc7850,1000
z177s428o,1300
lu5971,1002
hhhh002141,175
zq1314,1006
dashi888,330
dbc8888,1200
lonelya1,150
zhang6653,50
yd0049,500
wkz8828,100
lyh7850,1000
ambition11,60
jq137273,1008
zay852694,1200
lonelya1,150
826827abc,100
lys2002,1000
zhang1996,100
bb1816,1000
lyc7850,1000
zhang1996,200
dong532129,1008
dashi888,180
gpz0311,78
wdl99852,1300
hdx7850,1000
wwe5133874,1500
lys2002,1000
fhp8888,300
dashi888,436
2.45105E+12,800
dwh888888,108.87
1261655,1000
1321655,1000
16546232,1000
12616565,1000
3216168,1000
15241130618,310.33
rrtttt321,300
rrtttt321,300
nnmm258,300
a2846697384,200
12645484,1000
15241130618,500
132321651,1000
61321651,1000
ccw6116,100
ccw6116,300
xuan7786,1300
vvjip56478,1000
ambition11,20
liu8512hu,1000
skjgkl1,1000
xct345678,1000
iughouh21,1000
fhc25746,1000
xywt9590,1000
fj401831,1005
hebaoxiang,1000
bnm88726,50
wuqin1368,1200
daxiaye1969,300
amxpi1325364274,50
19183078989,1000
19183078989,500
19183078989,500
19183078989,500
19183078989,500
19183078989,500
19183078989,1000
19183078989,980
nn2438353,400
qq1133,1400
nn2438353,500
nn2438353,388
kpwq201547,50
18176936904,1000
15244271567,500
s208139,2000
18213296576,100
888888aa,110
18213296576,100
15244271567,2000
18213296576,100
18213296576,100
yu2013520,8000
jack6672,100
zhen1987,1000
dashi888,533
jiang0322,1008
dbc8888,900
gakki334,1000
llt168,100
lj76325,1007
tanmeng999,490
tanmeng999,710
byebye951,1500
dashi888,50
hst7334,1500
dashi888,222
dbc8888,800
yu3836,1003
dbc8888,600
dbc8888,500
Jun-03,1000
lys2002,1000
jack6672,100
dashi888,410
kiyoumi122,1500
lys2002,800
wuwui5024,1300
llt168,170
llt168,100
wwe5133874,800
awm001024,500
123lhc,50
l70b593ye,1300
tanxia0819,1500
jie475869,20
gakki334,500
c369963,100
dbc8888,300
jack6672,100
guan4210,1006
yzw1989,400
a12312323,1000
fhp8888,100
895623,50
895623,50
pyq5201314,71
qwer12345123,100
mm778899,10
895623,50
qwe115115,772
895623,50
18620856077,1700
18620856077,1000
aa313,72.58
xll0914,99.94
xll0914,199.96
yezi888,566.13
17763168532,275.8
3669515,1000
yged88,1500
yged88,1500
fwfwfw123,300
yged88,1500
21326554,1000
12665551,1000
yged88,1500
wl668668,50
3213165,1000
yged88,1500
110011,1000
45621485,1000
1312654,1000
213165,1000
fwfwfw123,200
oyj011909,500
yged88,1500
yged88,1500
oyj011909,1000
651125,1000
q363280,200
yged88,1500
yged88,1500
654456,1000
yged88,1500
aapollo,673
yged88,1500
yged88,1500
yged88,1500
dbxdnr6,50
7512368,1000
yged88,1500
yged88,1500
hyxt133,200
hu2584,100
pzh6785,1000
zpb8876,1000
asd12345610,1000
xiaoguo666,1000
ttw121212,1000
xct098765,1000
wuwen22,300
abc3388,100
cxz123890,1000
fugui1212,1000
hu2584,100
meizi888,1000
zw1475zm,1000
meng1230,1000
aa135389,20
zzz246810,1000
aa135389,20
lkj456890,1000
xct7043,1000
wop456987,1000
fang68145,500
qwer445588,100
pxhh1852,1000
hua7721,1000
qwert135791,1000
glin8425,1300
aa135389,25
gbgb1569,1000
aaaaaa3456,30
yyy01234,1000
ddxx1569,1000
mmttdd3169,1000
plmn2345,1000
wwyf1983,1000
xzyh4837,1000
son9867,1000
hu2584,100
dkp56432,1000
aa135389,15
chen4461,1000
pan9945,1000
aa135389,21
aa135389,10
aa135389,25
huang552,1000
ccw9944,300
cyh7526,1000
qazxc1688,1000
ccc888999,1000
qwer445588,50
aa135389,25
aa135389,25
aa135389,25
aaaaaa3456,20
dfg123678,1000
asd356789,1000
yup789543,1000
yxhh7519,1000
zkl199937,150
zhh5869,50
zhh5869,400
pan456,100
z12110242,100
zhh5869,50
wl561,58
zhh5869,100
zbp123456,100
resignes000,203
amxpi1325364274,200
zxc159l,100
asd16098,30
zhh5869,50
lei880924,300
wl561,100
q541438390,200
q541438390,306
niedi123456,1500
qq1133,200
app780,10
app780,10
2000107,200
kpwq201547,50
app780,10
2000107,200
2000107,200
app780,10
app780,10
zn5201314,100
2000107,200
2000107,200
