会员账号,订单金额
nc652485,1030
hb441103,1300
vygw7756,150
15052310653,800
lijingu6,700
dc41896,1300
hebaoxiang,500
kj358748,1050
lijingu6,200
qiu523,100
hu69741,1300
fg45566,1300
17777547,30
vv130321,200
uy725418,1000
nb7896302,1080
nlkdg665,1000
zhu188188,30
as168823,1050
x757937,100
jbn63785,1300
cajhu16597,1000
wrf14796,1300
xa317150,1000
vujhbk656,1000
yu852714,1300
w147258369,7500
nhd639,100
qiu523,200
yuzzp7063,2000
liang5868,1000
jsws123,1300
gy856398,1300
jd358467,1060
bh852037,1300
gyabcd5,2500
jsh0826,100
dqw321085,1400
cfc118,100
nhd639,100
d402293,200
wyhy1997,100
duo88932,1000
gyabcd5,1001
gv774496,850
lijingu6,200
zx002255,1000
ht8107,1000
bdgkk15,1000
nhd639,100
jiang0202,1000
luo147258,300
qa985864,1060
qm02187,1100
gb123987,1300
mu058962,1300
fgh678,200
gdy538684,1080
aojun520,500
as12345,300
jiang5423,1222
dff56254,1300
linghao5688,1000
xxlw3170,1000
se963258,1400
lin883625,1000
tu774489,1060
pnj55230,1300
nhd639,100
qz2797325810,1400
lwx123jj,1300
jholijlo1,1000
sd2233,2000
xhj2222,500
wyhy1997,200
lijingu6,600
rjl150266,30
qz2797325810,700
gfh25454,1060
gyabcd5,3500
bh852035,1300
cccvvv,100
bao19998,1300
lijingu6,200
yuzzp7063,2000
ku822518,1300
kgnk5663,1000
uo894123,1300
xc45628,1300
vn25896,1300
king886,500
nhd639,400
2000107,500
dusdus,1200
lijingu6,200
camyu8426,1000
gu8529630,1060
skjgkl1,1000
yuzzp7063,2000
d402293,200
nicheng2684,1000
2000107,500
rjl150266,30
hu69741,1300
gfd5480,100
xiaoayi123,1300
tgr58644,1050
fg45566,1300
ab358722,1300
gyabcd5,3000
jko562876,1020
mk826988,1000
hzyw8689,500
l114789,300
ihoohh44,1000
yuzzp7063,2000
cc1397,500
nhd639,100
hg966845,1100
jlh0728,1000
nican6982,1000
rc958162,1060
fm3568,100
d402293,400
cccvvv,100
lu83397176,2800
gyabcd5,2500
liang5868,1000
aa756823,1300
nlkdg665,1000
zz24982,1400
17777547,20
l114789,200
feng036274,1400
gyabcd5,1501
mangximg12,1300
jbn63785,1400
sdf5367,1060
yyy530,3000
lijingu6,200
lovelxg,453
wrf14796,1400
sd2233,2000
13160976004,88
hb441103,1400
cv645882,1050
nhd639,100
yuzzp7063,2000
vujhbk656,1000
a281990123,50
d402292,200
fr226544,600
qm02187,1300
ap365478,1100
zhang6653,30
yyy530,2000
gy856398,1400
rrrk44103,1400
sxv2120,500
nc652485,1060
linghao5688,1000
fm3568,100
d402292,200
dqw321085,1400
fengjie7920,1000
123qwe123,40
yuzzp7063,2000
bdgkk15,1000
yyy530,3000
mu058962,1400
dc41896,1400
xie987619,430
aa235987,1400
ds259475,1100
dff56254,1400
fqyl4119,1000
nb7896302,1060
17777547,50
ljxy99,3458
12581258,100
pnj55230,1400
xzc453330t,100
cajhu16597,1000
12581258,100
2000107,500
ghl197400,1000
17777547,30
yy638551,1100
qz2797325810,1400
bao19998,1400
a281990123,100
qw384485,1005
uo894123,1400
jd358467,1100
jholijlo1,1000
l199318,100
li1691,500
li2752,500
xc45628,1400
17777547,30
yuzzp7063,2000
yu852714,1400
vn25896,1400
zeke,300
li2752,1000
ljxy99,3588
jn369963,1100
12581258,111
duo88932,1000
sun147258,300
17777547,20
hu69741,1400
qa985864,1100
fg45566,1400
camyu8426,1000
kgnk5663,1000
uy725418,1400
zx002255,3000
kj358748,1100
fm3568,100
y1192236573,1000
a281990123,200
zfybt5790,500
tu774489,1100
zxcs,500
li1691,170
zx002255,200
a281990123,100
li1691,330
ssc1144,500
zxl1234888,1000
skjgkl1,1000
as168823,1100
feng036274,1000
yuzzp7063,2000
nhd639,100
hb441103,1000
fm3568,100
zeke,300
fy0830,100
app780,13
li1691,500
mk826988,1000
a281990123,50
fm3568,100
app780,10
app780,10
gu8529630,1100
nhd639,100
jbn63785,1000
yuzzp7063,2000
gv774496,1200
sxwqt4302,1000
qz2797325810,1000
wrf14796,1000
ab321400,1400
qing22179,500
d402292,400
nhd639,100
fy0830,100
qing22179,1000
gdy538684,1100
app780,10
ihoohh44,1000
gy856398,1000
dqw321085,1000
ww909672,160
jko562876,1100
e0008888,200
lin883625,1000
gfh25454,1100
qm02187,1000
e0008888,200
nlkdg665,1000
mu058962,1000
se963258,1300
aojun520,1000
zxcv4312,100
dff56254,1000
bh852037,1400
pnj55230,1000
ljxy99,3338
zhoupeng132,500
rc958162,1100
liang5868,1000
tgr58644,1100
l114789,300
hk9296,200
gxzz66886,500
bao19998,1000
nicheng2684,1000
vvjip56478,500
uo894123,1000
gxzz66886,1000
zxcv4312,100
cv645882,1100
bh852035,1400
q2273715564,3721
sdf5367,1100
2000107,500
zhoupeng132,400
zhoupeng132,100
zxcv4312,100
xc45628,1000
l114789,200
fj401831,1006
vn25896,1000
xsf052,500
gb123987,1200
tzm5068,5425
fy0830,200
s208139,1000
fm3568,140
nican6982,1000
ab358722,1400
vujhbk656,1000
hu69741,1000
nc652485,1100
fg45566,1000
linghao5688,1000
ap365478,1000
ku822518,1400
zxcv4312,100
fengjie7920,1000
nhd639,100
lfl173,500
nb7896302,1100
bdgkk15,1000
yuzzp7063,500
2000107,500
aa756823,1400
1711009206,100
2000107,500
9377yv,1100
guan2589,500
ds259475,1000
zz24982,1300
jholijlo1,1000
e0008888,100
guan2589,1000
lijie173,500
d402291,400
camyu8426,1000
171100,100
hg966845,1000
cajhu16597,1000
str6489,50
lfl173,400
fm3568,160
fr226544,600
lfl173,100
lgfff888,830
jd358467,1000
app780,100
rrrk44103,1000
2000107,500
ck1314,500
jn369963,1000
hhjw7317,1000
lijie173,400
lijie173,100
qa985864,1000
2000107,500
dc41896,1000
zxc043023,500
kj358748,1000
aa235987,1000
kop5683,1000
tu774489,1000
duo88932,1000
yu852714,1000
as168823,1000
gu8529630,1000
str6489,100
yy638551,1000
gh401821,1007
gg1879912,500
gg1879912,1000
lj76325,1009
gdy538684,1000
2000107,500
gv774496,1000
kgnk5663,1000
jko562876,1000
wo61928139,100
uy725418,1000
kuo83582,1000
gyabcd5,1800
zxl1234888,1000
rc958162,1000
se963258,1000
gfh25454,1000
hebaoxiang,500
ab321400,1000
qaz7081,30
fang3000,500
cv645882,1000
17777547,30
jing008123,480
fang3000,1000
tgr58644,1000
fcz764154117,4600
bh852035,1000
jing008123,500
skjgkl1,1000
bh852037,1000
nc652485,1000
ab358722,1000
jiang0322,1000
sdf5367,1000
mk826988,1000
17777547,20
gb123987,1000
2000107,500
lin883625,500
nb7896302,1000
yqi1867404,500
wo917239943,500
yqi1867404,1000
zhh123,1000
aa756823,1000
2000107,500
ku822518,1000
guan4210,1009
l70b593ye,500
l70b593ye,1000
zz24982,1000
2000107,500
gn997000,400
gn997000,1000
2000107,500
xx1632,500
zql135250,1000
jun9603,1006
pyf159,500
17777547,32
free5182,300
17777547,18
17777547,50
aojun520,1000
17777547,30
17777547,20
mlw1781885,50
ytt940317,50
mlw1781885,100
genti520,88
hh2563,500
ytt940317,100
aojun520,886
17777547,30
17777547,20
zql135250,700
aojun520,500
ab4315,100
abcvip1990,100
ww1700,200
dd5869,500
17777547,30
as123456,964
lu5971,1005
dpx138138,5000
zhang6653,100
fjm123456789,50
17777547,20
lll147asd,30
lyis0802,500
ths666,5000
as12345,300
cfc117,100
lmx112,50
genti520,1861
ths666,5000
xulong007,100
ytt940317,100
www12357,1499.99
pyq5201314,100
ytt940317,100
jjjj1314520,200
s208139,1000
yu3836,1002
pyq5201314,60
wmmmcc,200
s208139,1000
cfc116,100
ytt940317,200
liu242628,1000
cxf1989,1500
zq1314,1008
cfc102,100
l2019,1325
888888aa,200
zhh04290,360
yyh52559,7499.97
ths666,3367
lsx6666,10
cfc101,100
ths666,3000
lsx6666,10
wyj888,10000
yixiang545,100
lan3986,50
ghw7936,1009
aabb11223344,100
jx19650124,1000
cxf1989,1000
wyj888,10000
bl999,3000
pzz888,30
cxf1989,1000
bl999,3000
genti520,206
lidong235,100
lan3986,50
17683006250,100
luochen30,100
fbp135250,1000
as12345,300
jq137273,1008
kpwq201547,50
jin660402,1000
lan3986,300
xmx001,200
lan3986,200
fuyi963,100
cxf1989,1000
gkgil1652,241
nhd639,100
lan3986,20
zwp2985,50
pl4368,100
bl999,5000
nhd639,100
yuedongtian,100
as123456,300
yuedongtian,100
liu8512hu,1000
fbp135250,300
yuedongtian,50
a120101,100
ly424815,20
yuedongtian,50
nhd639,137
a281990123,300
yuedongtian,30
nhd639,100
jql123456,100
lb1989,350
szl123,300
wl561,100
as12345,200
myp4154,1000
xiaoqi88,200
tkplt012,784
ljm2535631038,50
jisi198910,100
zhw123,50
pyq5201314,100
nhd639,100
a391125098,100
feng1988432,500
fcz764154117,4500
zhw123,50
wmmmcc,200
tkplt012,666
tkplt012,550
nhd639,100
a246800,30
ljm2535631038,50
ww1700,200
pei05223,1000
qq132111,100
pdk22f3vc,100
nhd639,100
lu83397176,2480
nhd639,100
ths666,1000
ths666,500
jiyuqi123,100
ths666,100
a281990123,500
