会员账号,订单金额
yxaini8888,100
ueo699,100
qiuzong,1016
15052310653,1000
e0008888,300
fwfwfw123,100
liang542586,300
ueo699,200
15052310653,1000
lfg6575,1000
2000107,400
wangzixun88,500
okm2436,36
pyf159,300
okm2436,50
ldh369484,1000
bgda4768,1001
hebaoxiang,501
lmx112,50
qiu362514,300
zl20030518,100
lifeng123,189
fanyi6,500
aaaaa1985,1000
yunxing23,500
ths666,2000
fg45566,1000
limimi867503,1163
qwemnb,400
dpx138138,3200
li294461379,1284
ths666,500
l114789,200
gut487,200
byg647,1002
zl20030518,200
king886,500
2000107,500
lu83397176,1900
zl20030518,150
tkplt012,500
tkplt012,500
2.45E+12,154
ths666,500
tkplt012,500
ylj3468,1000
as12345,300
cxf1989,1500
fanlan988,100
tkplt012,400
cxf1989,1000
tkplt012,500
qwemnb,1000
ftu459,1001
lu83397176,701
zxcs,2199
yyy530,3000
sd2233,2000
wenyisheng66,500
cxf1989,1000
as12345,300
cxf1989,1000
gong6688,200
qwemnb,1000
lc4654,200
xq198572,100
xin07860,1000
xiaoyue777,1000
17683006250,100
bhg4657,1000
yxk5201314,200
w147258369,5000
yxk5201314,200
yxk5201314,200
l114789,183
zl20030518,114
cxf1989,1000
www12357,1199.96
aojun520,567
l114789,200
yyy530,1000
shangwang36,500
fds6473,1000
yxk5201314,30
l114789,200
yyy530,1000
abcd19995,100
abcd1071,100
fgd4757,1001
tkplt012,550
ccfg66,30
aojun520,500
xx32690,100
yxaini8888,50
ths666,237
kkp223,22
wangyan11,500
wei7918,1000
as12345,200
l114789,300
zxcs,1000
gyh693,1000
wangzixun88,2000
g19871108,200
yyy530,1000
l114789,200
kkuu99,200
yuyu58,400
xx32690,100
sd2233,2000
tqm02187,328
dhfp9164,2000
aojun520,730
wl561,18
as12345,300
ljk3482,1000
yuyu58,300
aojun520,1000
hdgu5548,100
lmp2147,100
ts817925,5000
1113203411,400
syz2638,1000
dpx138138,1000
xx32690,100
sd2233,2000
lin883625,300
15886099229,500
gvc533,100
wsd666666,30
qsq78592,1000
pyf159,500
df697417,1000
zz24982,1000
gvc533,200
bhf581,1000
yyy530,1000
d210876,400
rrkm8830,1100
ku822518,1000
e0008888,200
fdq45215,1001
vkp963258,1000
ddop331,1000
gb123987,1000
df697417,1000
ygbn4410,1000
936jdb,480
ds259475,1000
bh852037,1000
kjq32152,1000
888888aa,200
yongfeng,200
rrkm8830,1100
lovelxg,526
hyh2580,100
yongfeng,200
hg966845,1000
d210875,400
yongfeng,200
vkp963258,1000
ab321400,1000
qz2797325810,2000
yongfeng,200
dc41896,1000
duanluo,2000
yongfeng,100
wsd666666,30
lu83397176,2000
qef73201,1000
jn369963,1000
ch132646,1000
kpwq201547,40
www12357,1199.96
ygbn4410,1000
cp684920,1006
king886,500
liuqing318,1000
uy725418,1000
cajhu16597,500
df697417,500
tu774489,1000
yu852714,1000
ddop331,1000
kkuu99,200
kj358748,1000
camyu8426,1000
pyq5201314,100
kkuu99,200
qa985864,1000
xj3685,300
gdf62147,1000
liuqing318,1000
qz2797325810,800
df697417,500
ydgg3579,100
lll147asd,50
as168823,1000
yxaini8888,20
vkp963258,800
lu83397176,835
yy638551,1000
rrkm8830,800
liang320344,5000
king886,500
kmnb8963,100
vv130321,200
gv774496,800
ygbn4410,800
zxzxzx2012,100
rjl150266,30
amis333,150
gu8529630,1000
aojun520,500
zxcs,1000
zz31337,100
cmx0222,400
wqe45215,1000
asd98,500
zeke,256
amis333,200
se963258,1000
zz31337,200
lu83397176,1018
ddop331,800
love102484,2000
kie32696,100
bh852035,1000
zld0004,200
wyj888,10000
mu0258741,1000
gdy538684,1000
kie32696,100
yangxiao67678,1000
hdi432,100
kkuu99,1500
cxf1989,1000
qaq31415,1000
aa235987,1000
2086836195,200
yangxiao67678,500
ywx200565,10
yxaini8888,30
gfh25454,1000
ywx200565,10
liux43796,1000
as12345,300
dc418962,1000
zz31337,200
zeke,300
ab358722,1000
yxaini8888,20
wyj888,13754
yangxiao67678,500
xianrong1030,1300
bdgkk15,1000
yxaini8888,30
rrrk44103,1000
936jdb,300
jko562876,1000
ihoohh44,1000
yhb4412,1000
kie32696,150
feng036274,1000
sd2233,2000
aa756823,1000
rjl150266,20
cxf1989,1000
kql78327,1000
tgr58644,1000
nlkdg665,1000
zz24982,1000
zld0004,100
xa317150,1000
xxx456,100
hdi432,100
cxf1989,1000
rjl150266,30
zld0004,100
king886,500
888888aa,100
rc958162,1000
2000107,500
hb441103,1000
vv130321,200
nicheng2684,1000
sdf5367,1000
fdq58812,1000
hdi432,200
ktt8832,1000
dc41896,1000
vujhbk656,1000
936jdb,500
jholijlo1,1000
cv645882,1000
a281990123,500
ku822518,1000
yxaini8888,30
y1769397535,1000
zhenghon896,1300
vv130321,200
genti520,1500
gy856398,1000
nican6982,1000
wrf14796,1000
cxf1989,1000
qkw23515,1000
yu852714,1000
vv130321,400
1711009206,100
genti520,3000
ap365478,1050
genti520,1000
nc652485,1000
lb1989,999
gb123987,1000
qwemnb,963
jbn63785,1000
genti520,500
mk826988,1000
fdq54312,1000
gv774496,1000
y1769397535,700
zxcv4312,295
qm02187,1000
ab321400,1000
dqw321085,1000
aojun520,1000
fengjie7920,1000
ds259475,1020
kgnk5663,1000
wzq162238,1360
w147258369,5000
miaomiaozi1,1300
dff56254,1000
kop5683,1000
skjgkl1,1000
cqe56345,1000
gong6688,200
cw64905,1000
nb7896302,1000
bbh777,20
zxcv4312,480
uy725418,1100
mu058962,1000
yhg988,200
hg966845,1010
yangxiao67678,500
se963258,1000
bdgkk15,1000
liang5868,1000
yy638551,1000
jd358467,1020
zxcv4312,495
a281990123,200
ihoohh44,1000
yangxiao67678,500
duo88932,1000
lukai0303,1308
wwe889,20
wqq87731,1000
a281990123,100
yangxiao67678,500
zfybt5790,100
15052310653,1000
h790990143,250
jn369963,1030
linghao5688,1000
jk9966,20
genti520,3000
zhoupeng132,500
qwemnb,1050
zxl1234888,1000
a281990123,100
zszjui4896,100
bh852035,1000
zz66920,100
aojun520,500
kkhm0691,150
wo61928139,100
kj358748,1010
camyu8426,1000
yangxiao67678,500
bao19998,1000
qjj55512,1000
pnj55230,1000
vgy3580,38
zfybt5790,150
opp111,20
wei19880,1300
ab358722,1000
sun147258,500
zhou1968,1000
zhoupeng132,400
zhoupeng132,100
vgy3580,50
qa985864,1020
nlkdg665,1000
cccc55,100
liuwj326,1000
zz66920,100
aa235987,1100
kuo83582,1000
xc45628,1000
thfjf666,38
yxaini8888,30
uo894123,1000
cajhu16597,1000
yxaini8888,20
qpj1234,1050
aa756823,1000
vgy3580,100
tty0921,1000
as168823,1030
rrrk44103,1100
mk826988,1000
hu69741,1000
vujhbk656,1000
vn25896,1000
aojun520,1000
wo917239943,1000
dc41896,1100
tu774489,1020
gdy538684,1030
yangjian1234,100
fg45566,1000
genti520,2000
17777547,50
kop5683,1000
zz24982,1100
hgkn6532,150
mu0258741,1000
dc418962,1000
fh003152,1007
17777547,50
hebaoxiang,500
yhb4412,1000
a281990123,500
ktt8832,1200
yu852714,1100
yxaini8888,20
genti520,1000
nicheng2684,1000
a281990123,100
feng036274,1000
liang5868,1000
ku822518,1100
wo61928139,100
hb441103,1000
a281990123,100
yxaini8888,20
wrf14796,1000
jbn63785,1000
yxaini8888,20
jholijlo1,1000
2.45E+12,1000
gy856398,1000
jsws123,1300
yxaini8888,20
gb123987,1100
nican6982,1000
dqw321085,1000
gfh25454,1020
gong6688,200
linghao5688,1000
gu8529630,1030
gv774496,1000
qm02187,1200
kgnk5663,1000
hgf35789,50
mu058962,1000
yxaini8888,20
hdu7288,100
17777547,50
pyq5201314,100
wq718885672,168
fengjie7920,1000
gong6688,200
bh852037,1100
hdu7288,100
camyu8426,1000
yuan1962,1000
dff56254,1000
17777547,50
ism010,100
tgr58644,1030
se963258,800
yiu001,100
pnj55230,1000
lwx123jj,1300
jko562876,1020
cajhu16597,890
bao19998,1000
wangy8888,10200
ab321400,1100
uo894123,1000
kuo83582,1000
skjgkl1,1000
hdu7288,200
17777547,100
vvjip56478,150
bh852035,1100
gqh52535,1222
sdf5367,1030
hhjw7317,500
hgf35789,100
yiu001,100
rc958162,1020
wyj888,5000
uy725418,1100
luo147258,500
xc45628,1000
gong6688,200
wzq162238,2000
ap365478,1080
2000107,500
mk826988,1000
vn25896,1000
ab358722,1100
duo88932,1000
cv645882,1030
yy638551,900
bdgkk15,1000
sd2233,2000
gong6688,200
ht8107,1000
yiu001,100
tkplt012,907
l114789,300
ihoohh44,1000
gfdj3649,220
ds259475,1060
zxl1234888,1000
hu69741,1200
xiaoayi123,1300
fg45566,1200
nc652485,1080
mu0258741,1200
aa235987,1100
dc418962,1200
2000107,500
hg966845,1050
ts817925,1853
aa756823,1100
rjl150266,20
wo917239943,500
yhb4412,1200
rrrk44103,1100
ktt8832,900
nb7896302,1005
rjl150266,50
l114789,200
e0008888,200
yxaini8888,50
jn369963,1080
mangximg12,1300
feng036274,1200
hb441103,1200
jd358467,1060
dc41896,1100
kop5683,1000
l114789,300
nicheng2684,1000
d210873,400
xxlw3170,500
zz24982,1100
kj358748,1050
wrf14796,1200
rjl150266,50
jbn63785,1200
2000107,1000
jiang0202,1000
yu852714,1100
liang5868,1000
cccvvv,100
rjl150266,30
jiang5423,1200
jlh0728,1000
yxaini8888,50
qa985864,1080
zy456821,600
nican6982,1000
gy856398,1200
hdb400,100
l114789,200
ku822518,1100
dqw321085,1200
qm02187,900
as168823,1060
hzyw8689,150
mu058962,1200
qz2797325810,800
q2273715564,2000
gv774496,900
linghao5688,1000
tu774489,1080
li2752,500
xxww0747,500
nlkdg665,1000
fengjie7920,1000
gdy538684,1050
li2752,1000
dff56254,1200
gb123987,1100
pnj55230,1200
yu3836,1005
se963258,900
gu8529630,1080
camyu8426,1000
yiu001,100
bao19998,1200
wff65871,300
vujhbk656,1000
cajhu16597,1000
uo894123,1200
gfh25454,1060
xc45628,1200
qz2797325810,200
18208663480,151.05
vn25896,1200
bh852037,1100
jholijlo1,1000
wl561,17
jko562876,1080
kuo83582,1000
tgr58644,1050
bh852035,1100
duo88932,1000
hu69741,1200
fg45566,1200
ab321400,1100
rc958162,1060
mu0258741,1200
kgnk5663,1000
dc418962,1200
yxaini8888,30
mk826988,1000
liu242628,1000
fqyl4119,1000
sdf5367,1050
yhb4412,1200
uy725418,1000
qing22179,500
zxl1234888,1000
ktt8832,1200
bn86688,160
qing22179,1000
feng036274,1200
ab358722,1100
cv645882,1060
skjgkl1,1000
hb441103,1200
ghw7936,1005
ap365478,1000
xzc453330t,100
kop5683,1000
wrf14796,1200
jbn63785,1200
yy638551,460
nicheng2684,1000
nc652485,1050
lijie147,500
wq718885672,60
zz558899,300
ds259475,1100
gy856398,1200
liang5868,1000
dqw321085,1200
pyq5201314,100
sd2233,2000
aa756823,1100
ihoohh44,1000
qm02187,1200
pdk22f3vc,200
nican6982,1000
mu058962,1200
nb7896302,1060
aa235987,1100
dff56254,1200
lovelxg,1500
hg966845,1100
936jdb,300
zxcs,1000
gxzz66886,500
hdb400,200
gxzz66886,1000
jd358467,1100
chg135636,1000
pnj55230,1200
linghao5688,1000
jn369963,1100
yiu001,100
3-Jun,1003
rrrk44103,1100
fengjie7920,1000
sxwqt4302,1000
bao19998,1200
bdgkk15,1000
2000107,500
uo894123,1200
xc45628,1200
dc41896,800
qa985864,1100
vn25896,1200
camyu8426,1000
zz24982,800
cajhu16597,1000
hu69741,1200
2000107,500
fg45566,1200
lovelxg,1000
kj358748,1100
pei05223,1000
mu0258741,800
zxcs,1000
tu774489,1100
nlkdg665,1000
dc418962,800
lh1992,100
yu852714,800
kuo83582,1000
as168823,1100
vujhbk656,1000
duo88932,1000
chg135636,1000
ku822518,800
gu8529630,1100
yhb4412,800
xq198572,100
ktt8832,800
guan2589,500
zhh04290,300
buzd1230,100
ghl197400,1000
e0008888,300
guan2589,1000
feng036274,800
gv774496,800
mk826988,1000
hb441103,800
fy0829,100
gdy538684,1100
gb123987,800
jko562876,1100
2000107,400
jholijlo1,1000
a281990123,100
wrf14796,800
jbn63785,800
gfh25454,1100
fy0829,100
rc958162,1100
gy856398,800
dqw321085,800
fy0829,200
pyq5201314,97
zxl1234888,1000
annmede,1200
a281990123,100
qm02187,800
mu058962,800
se963258,700
tgr58644,1100
bh852037,800
kgnk5663,1000
dff56254,800
pnj55230,800
cv645882,1100
tzm5068,3435
bao19998,800
ymy888888,100
uo894123,800
sdf5367,1100
nicheng2684,1000
kop5683,1000
nc652485,1100
chg135636,1000
bdgkk15,1000
xc45628,800
vn25896,800
2000107,500
zxcv4312,200
fs3626,300
l114789,341
zxcv4312,100
hu69741,800
fg45566,800
ab321400,800
2000107,430
ap365478,500
jin660402,1000
nican6982,1000
l114789,200
nb7896302,1100
skjgkl1,1100
zxcv4312,100
bh852035,800
gg1879912,500
plm12315,100
zhh04290,355
gg1879912,1000
ds259475,1000
l114789,200
zxcv4312,100
2000107,500
hebaoxiang,500
jd358467,1000
ihoohh44,1000
liang5868,1000
uy725418,800
zhh04290,200
2000107,500
hg966845,1000
ab358722,800
qa985864,1000
duanluo,1000
fengjie7920,1000
cccvvv,100
l114789,300
yy638551,600
nlkdg665,1000
jn369963,1000
liu8512hu,1000
linghao5688,1000
tu774489,1000
zy520977,500
huiy9991,50
cajhu16597,1000
l114789,200
qz2797325810,1000
zy520977,328
kj358748,1000
zhh123,1000
aa756823,800
gu8529630,1000
dpx138138,5000
2000107,612
vujhbk656,1000
rrrk44103,700
as168823,1000
aaaaa1985,1000
lfl173,500
jko562876,1000
dpx138138,3000
yqi1867404,500
gh401821,1004
2000107,500
dpx138138,1000
yqi1867404,1000
gyabcd5,500
lh549612,2000
dusdus,5000
l114789,200
e0008888,200
gdy538684,1000
jholijlo1,1000
aaaaa1985,1000
rc958162,1000
2000107,500
kgnk5663,1000
lfl173,400
lfl173,100
gfh25454,1000
171100,100
cv645882,1000
jx19650124,1000
aa235987,700
lll147asd,30
camyu8426,1000
duo88932,1000
annmede,888
tgr58644,1000
nc652485,1000
2000107,500
e0008888,200
fang3000,500
sdf5367,1000
liu8847193,100
fang3000,1000
lu5971,1002
zhu188188,50
nb7896302,1000
qq132111,50
skjgkl1,900
kuo83582,1000
zxl1234888,1000
8621hs,500
lijie173,500
hebaoxiang,500
annmede,1296
8621hs,500
qw384485,1003
wq718885672,480
l70b593ye,500
l70b593ye,1000
lijie173,400
mk826988,1000
lijie173,100
8621hs,200
1775535,1000
qaz7081,20
jq137273,1005
ths666,1688
qaz7081,30
gn997000,500
lpm9610,3000
gn997000,1000
17777547,50
lll147asd,30
zq1314,1009
8621hs,510
ths666,2000
17777547,20
yxaini8888,30
lpm9610,3200
yxaini8888,20
yxaini8888,20
ths666,894
17777547,10
2000107,500
17777547,20
annmede,100
genti520,986
qaz7081,30
woaini11,220
okn578,200
jiang0322,1000
qaz7081,30
htls888,100
liu8847193,50
qaz7081,30
yxaini8888,200
yxaini8888,200
yxaini8888,100
s208139,2000
guan4210,1003
yxaini8888,100
weige8209,500
yxaini8888,60
8621hs,500
cyg199951,55
xq198572,200
yxaini8888,20
dong532129,1004
gewtyu51,22
xq198572,200
a786176945,500
wang8416,500
s208139,2000
yxaini8888,10
yxaini8888,10
s208139,1500
lj76325,1002
a786176945,500
zxcv4312,100
ww1700,223
2000107,500
wang8416,500
2000107,500
2000107,500
gewtyu51,29
nbvxsmj6,28
kmyfsc72,28
gfuopku4,28
gfewqds3,29
ypewfd91,28
dswqsm8,29
h790990143,250
cnmfhre6,28
2000107,500
cfc117,100
zhu188188,100
zhu188188,100
genti520,500
ths666,1000
h790990143,300
cfc116,100
genti520,500
zhh04290,217
wyj888,16000
tkplt012,1183
cfc102,100
wuwen22,300
2000107,500
13268364526,1107.75
wuwen22,300
lb1989,999
123456l,1000
2000107,500
cfc101,100
dusdus,5000
2000107,200
wuwen22,300
l2019,510
ths666,500
yxaini8888,150
aabb11223344,100
dusdus,5000
tkplt012,400
ww1700,228
123456l,400
15181738265,1059
yxaini8888,350
tkplt012,600
free5182,886
luo945485,200
luo945485,100
wuwen22,100
t13355127456,2000
qq132111,400
wuwen22,302
yxaini8888,100
2000107,200
iop362421,50
yxaini8888,100
zhu188188,100
2000107,200
genti520,741
d5201315,500
h790990143,308
ths666,100
wyf20030325,50
yxaini8888,100
2000107,200
zhu188188,100
iop362421,100
dusdus,2000
wang8416,501
wuwen22,302
nyzz888,86
zhu188188,100
pyq5201314,82
qq6733101,20
yxaini8888,100
t18934251722,50
wang8416,500
t18934251722,30
hua360733,1000
qq6733101,30
zhu188188,100
yxaini8888,100
ljm2535631038,50
wl561,100
t18934251722,20
lmx112,50
ljm2535631038,50
wuwen22,300
wuwen22,100
xulong007,100
lb1989,1000
jack6672,50
nyzz888,100
hyc369369,100
pyf159,1000
wo917239943,500
nyzz888,100
ljm2535631038,100
a2772718477,325
31r231,1000
a2772718477,100
zhu188188,100
ljm2535631038,50
s208139,800
xmx001,100
wuwen22,300
gong6688,300
xmx001,200
18176936904,2000
luo18550159742,100
aaaaa1985,1000
gong6688,200
171100,100
jisi198910,100
jack6672,50
jql123456,100
h790990143,200
lifeng123,200
qq132111,100
gong6688,200
xmx001,100
