会员账号,订单金额
ljm2535631038,50
ljm2535631038,50
liqin56,100
mxc88888,100
zeke,309
a13579asd,300
lfg6575,1001
15052310653,1000
d5201315,500
13268364526,2014.09
x230825,50
yuong,50
18075739112,100
18075739112,100
cxf1989,1000
qz2507586357,1000
as123456,89
aojun520,2000
kjq32152,1000
tuti9631,50
cxf1989,1000
ruuu525,50
18075739112,50
bgda4768,1001
zeke,216
tty0921,1000
hebaoxiang,530
ldh369484,1000
18075739112,500
aojun520,800
sunyi76,100
cxf1989,1000
2000107,500
18075739112,300
qjj55512,1000
sjk79669,100
cxf1989,1000
byg647,1000
gwb201,99
awm001024,971
a281990123,100
qqz98412,1000
2000107,499
2860119140,53
rc356,200
sjk79669,100
2860119140,50
kejun63,100
cj690310,1250
aaaaa1985,1500
mxc88888,30
ylj3468,1000
13268364526,499.99
tc0623,154
w20230808,225
wqq87731,1009
aojun520,800
c19811105,4043
chunlong58,100
ftu459,1001
c19811105,10000
y1192236573,500
aaaaa1985,788
cqe56345,1000
xin07860,1000
tt123456a,77
haowcr88,50
2451053531000,351
yixin23,100
fdq54312,1000
sw5588,50
cc11622,2000
cxf1989,1000
bhg4657,1000
qkw23515,1000
rfv0008882,400
aojun520,500
cxf1989,1000
huajian65,100
gsj1367955,200
zhang254,1300
fdq58812,1000
wce3217,719.31
x20040203xx,50
zld0004,200
ww3815,985.46
d5201315,500
tcz369369,100
13268364526,999.99
fds6473,1000
xiao255,400
sly521521,300
mei7232,300
kql78327,1000
123qaq,200
aaaaa1985,1000
cp684920,1006
fgd4757,1001
ouyrgw11,18
2451053531000,950
jiecuo36,100
qz2507586357,500
gsfd2rg1,100
tt123456a,300
ths666,1001
zld0004,200
wangzixun88,1400
qaq31415,1000
cxf1989,1000
dhfp9164,100
zz484791755,1000
zld0004,200
mei7232,400
cxf1989,1000
tt123456a,300
ting512,400
ch132646,1000
cuilihua62,100
wqe45215,1000
gyh693,1001
cxf1989,1000
liu8847193,500
w147258369,5000
ww3815,992.65
han4198,300
liu8847193,300
zld0004,90
zld0004,110
jianda18,100
d5201315,500
15052310653,1000
fanlan988,100
xiu4882,400
ouyrgw11,30
gfdrefm9,30
kerurtgf8,30
saa1178,691
gdf62147,1000
qwemnb,800
d5201315,500
liu8847193,200
axmyw52,30
cxf1989,1000
hguywqs,30
gfdeuiy9,30
d5201315,500
aojun520,1000
resignes000,1000
cxf1989,1000
anyar,16
ljk3482,1001
yzq98345,1300
li294461379,813
jinghong55,100
fdhbnv42,30
ths666,500
rfv0008881,400
resignes000,500
zhoupeng132,500
han4198,415
d5201315,500
aojun520,1000
cxf1989,1000
most,450
09568741,100
sd2233,2000
xiu4882,400
most,100
lrlrlr,100
bhf581,900
wwwyx9998,1000
d5201315,500
bhf581,100
dan118119,50
yongfeng,200
cxf1989,1000
d5201315,500
resignes000,500
lrlrlr,70
sw5588,50
yongfeng,200
wwwyx9998,1000
d5201315,500
yongfeng,200
most,1653
syz2638,1000
aaaaa1985,818
lrlrlr,1650
2451053531000,1000
saa1178,1500
15052310653,1000
pg8883,100
ll130321,200
huaming9911,50
a8587437,400
yongfeng,200
2451053531000,310
yuxuan893,100
15052310653,1000
lzz9907,1200
liu8847193,300
lrlrlr,1532
wzl19951104,1000
most,1600
b45214,50
zld0004,200
zhoulang666,303
yongfeng,300
2451053531000,1120
zcq11069,1000
saa1178,1000
liang5868,1000
anyar,31
zhoupeng132,400
zhoupeng132,100
huangmeng21,100
sw5588,400
yongfeng,300
most,1546
lrlrlr,1540
vzff45,50
yuqqqz17,1300
sen4603,100
dggh22,50
xx00112233,6000
rfv000888,221
trr1784860916,550
bwqyuo22,30
xudong194,100
wwwyx9998,1000
yongfeng,300
qa985864,1000
cc11622,5000
gong7770,50
nicheng2684,1000
plj5588,30
yongfeng,200
ds259475,1000
sd2233,2000
jjj445,100
kk12321,200
saa1178,1000
rfv000888,400
qw8621068,68
saa1178,1200
nican6982,1000
hg966845,1000
shikang203,100
ccc0970,50
zz24982,1000
saa1178,1800
linghao5688,1000
zcq11069,1000
fengjie7920,1000
gu8529630,1000
cc815728456,2592
dc41896,1000
qwemnb,400
liux43796,1000
sjk79669,100
cxf1989,1000
jn369963,1000
ku822518,1000
mu0258741,1000
dc418962,1000
jko562876,1000
liu8847193,200
most,1471
yu852714,1000
shiyu95,100
vx28456,104
www8989,1199.96
jbn63785,1000
qwe90,100
wrf14796,1000
camyu8426,1000
lrlrlr,1500
kj358748,1000
aojun520,500
edc0008889,400
zld0004,70
lfx99040,1200
feng036274,1300
bh852037,1000
hb441103,1200
sjk79669,100
cajhu16597,1000
bh852035,1000
rc958162,1000
sjk79669,100
aojun520,1000
qpj1234,1010
yhb4412,1000
kuo83582,1000
as168823,1000
ktt8832,1000
gy856398,1000
ab321400,1000
dqw321085,1200
zzyu116,100
duo88932,1000
ab358722,1000
qm02187,1300
sjk79669,209
mu058962,1200
cv645882,1000
zcq11069,1000
dff56254,1300
gdy538684,1000
pnj55230,1200
19152124506q,1000
xx00112233,1000
yongfeng,100
aa235987,1000
wang99999999,200
zszjui4896,100
zy123123,5600
jiang0202,1000
aa756823,1000
yang995438,1000
c19811105,9800
bao19998,1200
mk826988,1000
zzyu116,100
uo894123,1200
nc652485,1000
qwemnb,719
yy997870tt,100
wei7918,1000
xc45628,1200
vn25896,1200
gfh25454,1000
zxl1234888,1000
hu69741,1000
fg45566,1200
mu0258741,1300
wwwyx9998,1700
d990928,500
dc418962,1200
zcq11069,1000
genti520,500
wwwyx9998,1000
genti520,1000
tgr58644,1000
liang5868,1000
wo917239943,825
nb7896302,1000
nlkdg665,1000
sdf5367,1000
nicheng2684,1000
asd98,700
jbn63785,1200
wrf14796,1200
jd358467,800
0726,100
genti520,500
0726,100
c19811105,9800
lijie173,500
yu2013520,4260
nican6982,1000
2000107,500
zld0004,200
ds259475,1030
fh003152,1007
0726,100
linghao5688,1000
2000107,500
qa985864,1060
baofujieyou,90
cw64905,1000
zcq11069,1000
plj5588,30
d990928,500
fengjie7920,1000
hg966845,1050
ll130321,100
2451053531000,475
gu8529630,1050
asd98,500
plj5588,30
lijie173,400
lijie173,100
yuan1962,1000
feng036274,1300
plj5588,30
hb441103,1200
genti520,500
jn369963,1050
a1497249734,161
cajhu16597,1000
yhb4412,1200
jko562876,1060
camyu8426,1000
genti520,460
plj5588,30
ljm2535631038,50
ktt8832,1300
kj358748,1100
lgfff888,1000
gy856398,1300
13160976004,100
rc958162,1030
dqw321085,1200
yongfeng,200
plj5588,100
2000107,500
jiahaoge36,2000
xulong007,100
as168823,1060
qm02187,1300
yongfeng,400
mu058962,1200
cv645882,1060
jxp197117,1000
a1497249734,630
duo88932,1000
lrz2001,100
13160976004,100
wce3217,719.31
gdy538684,1050
2000107,551
dff56254,1200
pnj55230,1200
kuo83582,1000
zeke,300
ljm2535631038,50
bao19998,1200
zeke,200
ffds6115,1300
nc652485,1050
uo894123,1200
lgfff888,5000
miaomiaozi1,1300
13160976004,100
xc45628,1200
vn25896,1200
a17712513171,1000
hh786,200
gfh25454,1030
aazz66,50
wuwen22,201
pyq5201314,60
cccc55,100
nb7896302,1030
a17712513171,300
tt123456a,500
hu69741,1200
fg45566,1200
tgr58644,1100
ljm2535631038,50
yk60002,210
zhouwu555,50
mu0258741,1200
jiahaoge36,800
dc418962,1200
zhou1968,1000
2000107,500
jd358467,1020
yk60002,100
sdf5367,1003
liuwj326,1000
mk826988,1000
2000107,500
qa985864,1050
jbn63785,1200
wrf14796,1200
cccvvv,100
d990928,500
feng036274,1000
x88445,50
hb441103,1200
2000107,500
zcq11069,1000
w147258369,5000
huaming9911,50
dan118119,50
yongfeng,400
zz24982,1000
nlkdg665,1000
ds259475,1001
yongfeng,200
edc0008888,300
xianrong1030,1300
yongfeng,200
2000107,500
gu8529630,1060
yhb4412,1200
ktt8832,1400
lrlrlr,1500
yongfeng,200
dc41896,1000
hg966845,1080
ku822518,1000
mzh9980,30
gy856398,1200
yongfeng,100
yongfeng,100
2000107,500
dqw321085,1200
f55475,50
gqh52535,500
jko562876,1010
anyar,50
15052310653,1000
yongfeng,100
yongfeng,100
2000107,500
lingqu666,50
jn369963,1060
yu852714,1000
lukai0303,1300
qm02187,1200
mu058962,1200
bh852037,1000
rc958162,1050
d990928,500
dff56254,1200
15052310653,1000
pnj55230,1200
yongfeng,100
jiahaoge36,500
yongfeng,100
2000107,500
gv774496,750
18026921911,100
kj358748,1060
ab321400,1000
ljm2535631038,50
xc45628,1200
vn25896,1200
cv645882,1020
d990928,500
bao19998,1200
as168823,1030
uo894123,1200
bh852035,1000
feng0568,100
shaguo55,50
anyar,50
hu69741,1200
fg45566,1200
xiaoayi123,1300
nc652485,1120
aa235987,1000
mu0258741,1200
dc418962,1200
wt1996,5000
gdy538684,1160
jjj445,100
tt123456a,500
miao45623,200
z616464,100
ht8107,1000
ab358722,1000
jbn63785,1400
z616464,100
zz24982,1000
ihoohh44,1000
lrlrlr,1500
vujhbk656,1000
jin660402,1000
z616464,100
zhenghon896,1300
ffds6115,1300
wrf14796,1200
nai67812,100
z616464,100
feng036274,500
wwwyx9998,300
hb441103,1200
wwwyx9998,485
gfh25454,1000
wwwyx9998,148
aa756823,1000
z616464,100
nb7896302,1150
sd2233,2000
c19811105,10000
bdgkk15,1000
gy856398,1200
ku822518,1000
dqw321085,1200
jholijlo1,1000
cheng58369,1200
18075739112,100
tt123456a,1050
wwwyx9998,1698
18075739112,100
yhb4412,1200
ktt8832,1200
z616464,300
jiang5423,1200
shan889765,158
dc41896,1000
xu550002464,100
nicheng2684,1000
edc0008887,239
bh852037,1000
bin0205,248
abcd19995,100
tgr58644,1060
xa317150,1000
wei19880,1300
nx26516,105
jd358467,1000
liang5868,1000
18075739112,100
abcd1071,100
dggh22,50
bbg65,50
yu852714,1000
kgnk5663,1000
zxl1234888,1000
skjgkl1,1000
dff56254,1200
pnj55230,1200
vzff45,50
qm02187,1200
ljm2535631038,50
mu058962,1200
ab321400,1000
ffds6115,1600
linghao5688,1000
sdf5367,1060
shr775723,100
gv774496,800
jlh0728,1000
18075739112,100
d210822,500
nican6982,1000
wwwyx9998,1000
shan889765,100
shr775723,100
free5182,804
xc45628,1200
lwx123jj,1300
vn25896,1200
edc0008887,400
aa136333,50
ds259475,600
shr775723,100
camyu8426,1000
bao19998,1200
ljm2535631038,50
uo894123,1200
uy725418,800
fengjie7920,1000
shr775723,100
fj401831,300
liu242628,1000
bh852035,1000
yxaini8888,214
shr775723,100
ihoohh44,1000
vujhbk656,1000
hg966845,1010
ffds6115,1800
kuo83582,1000
shr775723,100
hu69741,1200
fg45566,1200
tu774489,1020
cajhu16597,1000
jsws123,1300
aa235987,1000
shr775723,300
411520a,100
ab358722,1000
jn369963,1030
mu0258741,500
dc418962,500
qa985864,1020
d990921,500
mk826988,1000
most,1900
bdgkk15,1000
duo88932,1000
jholijlo1,1000
aaxx12350,145
zz24982,1000
ljm2535631038,50
jbn63785,500
wrf14796,500
wwwyx9998,1000
kj358748,1050
xzc453330t,100
mangximg12,1300
dfm618399,100
gu8529630,1020
c19811105,9222
aa756823,1000
zxl1234888,1000
feng036274,500
touteng5641213,200
hb441103,500
fj401831,1020
kgnk5663,1000
ku822518,1000
skjgkl1,1000
as168823,1100
lfxi61,1030
yhb4412,500
ktt8832,500
nicheng2684,1000
qw8621068,100
jx19650124,1000
lfxi61,1000
lrlrlr,1000
wwwyx9998,1000
lrlrlr,100
jko562876,1100
cheng58369,1100
sd2233,2000
lrlrlr,500
sgc12345,10
0726,100
gy856398,500
dc2253,1000
dqw321085,500
sunbj123,100
most,1684
bh852037,1000
ww3815,935.11
nican6982,1000
qz2797325810,500
ihoohh44,1000
vujhbk656,1000
gdy538684,1100
qm02187,500
mu058962,500
18026921911,500
zhifang687,200
li2752,500
dff56254,500
pnj55230,500
yxaini8888,200
liang5868,1000
rc958162,1100
bao19998,500
wwwyx9998,1000
uo894123,500
li2752,1000
dc41896,1000
sunbj123,200
edc0008886,332
fengjie7920,1000
lrlrlr,1568
gfh25454,1100
most,1500
ab321400,1000
lhw776783,300
lfxi61,300
pg8883,200
vn25896,500
linghao5688,1000
xc45628,500
zg888666,200
yu852714,1000
cajhu16597,1000
hebaoxiang,500
bdgkk15,1000
jholijlo1,1000
uy725418,800
hu69741,500
fg45566,500
qing0277,1000
zcq11069,1000
edc0008886,400
camyu8426,1000
wwwyx9998,1000
cv645882,1100
shunaa99,699.96
18026921911,300
duo88932,1000
gv774496,1000
liu8512hu,1000
ljm2535631038,50
tgr58644,1050
kgnk5663,1000
skjgkl1,1000
sxwqt4302,1000
kuo83582,1100
aa235987,1000
lfl173,400
zxl1234888,1000
fy0825,200
lfl173,100
nc652485,1100
fhy52166,1012
w20230808,100
18026921911,500
c19811105,9795
bh852035,1000
sdf5367,1020
411520a,100
a2846697384,100
edc0008881,500
nb7896302,1100
ihoohh44,1000
vujhbk656,1000
18026921911,100
zz24982,1000
lfl173,500
qing22179,500
tzm5068,3366
ds259475,500
ttt1497,1000
mk826988,1000
ab358722,1000
qing22179,1000
ku822518,1000
jd358467,500
nicheng2684,1000
zhh04290,120
ism010,100
bdgkk15,1000
hg966845,1000
jholijlo1,1000
2086836195,100
tu774489,1000
cheng58369,1100
wangy8888,10200
fqyl4119,1000
aa756823,1000
2086836195,200
nican6982,1000
dfm618399,100
zeke,200
chg135636,1000
kgnk5663,1000
skjgkl1,1000
bh852037,1000
wwwyx9998,1000
zeke,300
dc41896,1000
jn369963,1000
ccb2626,300
xiang2137,1000
aa5369,1000
liang5868,1000
qa985864,1000
c19811105,5000
gxzz66886,500
a2719,200
edc0008885,400
wwwyx9998,1000
zgl85110,300
gxzz66886,1000
wyx112233,1000
uy725418,500
kj358748,1000
a13579asd,100
yu852714,1000
linghao5688,1000
wwwyx9998,500
gu8529630,1000
zcq11069,1000
cccvvv,100
ihoohh44,1000
as168823,1000
vujhbk656,1000
ab321400,1000
fengjie7920,1000
ghl197400,1000
jql123456,50
jko562876,1000
miao45623,100
pei05223,1000
gv774496,1000
hh786,19982.67
lll147asd,20
zcq11069,1000
guan2589,500
lll147asd,10
guan2589,1000
lll147asd,10
wt1996,5000
camyu8426,1000
bdgkk15,1000
gdy538684,1000
cajhu16597,1000
rc958162,1200
jholijlo1,1000
bh852035,1000
gfh25454,1200
asdfghjk522,1000
duo88932,1000
kuo83582,1000
guan4210,1004
aa235987,1000
gg1879912,500
y1192236573,1000
cv645882,1000
gg1879912,1000
miao45623,180
kgnk5663,1000
tgr58644,1000
ab358722,1000
nc652485,1000
skjgkl1,1000
rc356,312
sdf5367,1000
edc0008883,400
crs3266,500
lgfff888,1220
nb7896302,1000
zxl1234888,1000
aa756823,1000
mk826988,1000
crs3266,200
yqi1867404,500
yqi1867404,1000
aojun520,1000
wo917239943,1275
ccb2626,1800
cheng58369,500
lll147asd,50
wo917239943,1200
ying7286,1000
fang3000,500
fang3000,1000
rpjj72,630
hebaoxiang,500
edc0008882,400
liu8847193,1000
l70b593ye,500
zgx2002,300
l70b593ye,1000
liu8847193,500
liu8847193,500
zgx2002,300
gn997000,500
gn997000,1000
a2719,200
xu550002464,50
edc0008881,500
edc0008881,500
rpjj72,500
wt1996,4000
ding0587,1000
rpjj72,300
wt1996,3000
1123920243,1200
wt1996,3000
tc0623,200
cc188188,200
2000107,1000
1123920243,500
2000107,500
lll147asd,50
wo917239943,600
2000107,500
gwb111,170
2000107,500
qz2797325810,500
gwb111,100
gwb111,100
lll147asd,30
gwb111,200
2000107,500
liu8847193,500
lll147asd,20
gwb111,100
lfy2003,30
wo61928139,50
lll147asd,30
gwb111,100
gwb111,100
bs3917,4000
zcq11069,1700
pyf159,500
gwb111,100
chch65,2000
gwb111,100
wo61928139,60
gwb111,100
gwb111,100
gwb111,100
gwb111,100
gwb111,100
wo61928139,100
lj76325,1005
lfy2003,10
ky75368,1000
ky75368,1000
lfy2003,20
dwdw56,2000
ky75368,2000
2000107,300
gwb111,100
zhu188188,92
gwb111,100
gwb111,100
jq137273,1004
gwb111,100
gwb111,100
zld0004,100
gwb111,300
hk3973,600
hk3973,700
hk3973,600
zcq11069,5000
hk3973,800
dengxaio,3000
hk3973,600
jun9603,1004
jhjh58,1000
lijian971031,1000
sese25,650
liu8847193,400
sese25,350
zcq11069,2000
zhu188188,73
hk3973,2000
nmzl9900,100
ww1700,200
w20230808,100
sese25,500
zld0004,400
wt1996,5000
aojun520,500
wt1996,7000
zhu188188,72
sese25,500
lu5971,1000
wt1996,3000
ths666,1500
zz696696,100
zld0003,400
sese25,2000
2000107,500
zz696696,100
zz696696,100
zz696696,100
nbm2598,300
zz696696,100
zz696696,100
zcq11069,2000
1123920243,500
nbm2598,300
ljm2535631038,50
gcv7391,2000
pkpk58,2000
nbm2598,300
zz696696,100
iop362421,200
zz696696,100
2000107,1000
iop362421,100
mnmnkk88758,200
zz696696,100
zz696696,200
yu3836,1003
2000107,500
zz696696,100
genti520,10
2000107,500
zz696696,100
2000107,500
zz696696,100
zz696696,100
myg2252,100
2000107,500
zz696696,100
xmx001,200
ttt1497,1000
yan7502,400
zz696696,200
byt578,358
xmx001,100
zz696696,100
song850,400
pg88,100
wqm123456,30
ljm2535631038,50
ghw7936,1001
wqm123456,50
ly767657278,400
liu8847193,500
2000107,500
dd7443,600
xmx001,100
xmx001,100
zcq11069,3000
2000107,500
zz696696,100
liu8847193,500
dong546,300
xmx001,200
zz696696,200
myg2252,100
ljm2535631038,100
zz696696,100
dd7443,600
zcq11069,2000
ljm2535631038,50
byt578,118
fu8033,400
fei3760,400
dd7443,800
ljm2535631038,50
zz696696,100
z940226692,400
dong546,300
qw384485,1013
nbm2598,400
zz696696,100
dd7443,600
iop362421,20
2000107,500
zz696696,100
zz696696,100
jhhr51488,243
nbm2598,330
dd7443,500
zz696696,100
zz696696,100
nbm2598,274
xmx001,800
zcq11069,1000
ths666,403
wudd,100
dd7443,901
zld0001,400
nbm2598,500
2000107,500
20031204,1900
cfc103,100
nbm2598,1000
dd7443,2000
zz696696,200
wudd,100
pyf159,500
2000107,500
zhu188188,100
hnhn586,500
zz696696,300
qq8740908,500
09568741,100
lisl,100
cfc102,100
zld0002,400
aojun520,1000
qq8740908,300
qq8740908,200
gh401821,1011
xvn7896,2264
qq8740908,288
czc0823,100
qlzy81b,150
2000107,500
cfc101,100
zeke,277
chenxp,100
hbn258,1000
wl561,14
hnhn586,1000
sui4935,260
20031204,500
zeke,300
bai0425,350
wl561,100
a2846697384,200
lsx6666,20
2000107,1000
resignes000,500
lyj0409,176
wq718885672,500
aabb11223344,100
cwhws519,500
hnhn586,806
hnhn586,814
ffb7745,2000
aaaaaa3456,20
jisi198910,100
2000107,500
