会员账号,订单金额
zjf220705,799
mm198541,100
gyk33696,200
hhdd559,50
cj690310,1300
zzxx7532,10
zzxx7532,25
jian9638521,500
cui12579,100
aa5725,350
aa5725,400
ww282828,200
hhdd559,50
li189,160
zong115599,1000
lml3146,500
mm198541,50
qq7691877,1000
jack6672,50
liu101213,900
cui12579,100
dbc8888,500
icg8013,800
zjf220705,1500
cl080238,100
hhdd559,50
wang4466,1000
zzxx7532,12
rjhs7s9a,200
lhy8953,500
hhdd559,50
xulong007,100
cz9120,200
45127l,400
cpdd9874,235
ww282828,160
cui12579,100
hu199802,100
hu199802,154
45127l,386
a1858070,10
ww282828,200
hu199802,243
jiangzh880,200
hhdd559,50
lw996688,100
gky050711,100
qwe115115,300
ccf111,550
ccf111,6000
cc7788,500
qqssda8852,10
aas1521s,26
xxx1q221,26
fff1132w31,26
cc7788,5500
xc4215641,26
2.45105E+12,1065
wang372325,400
ccf111,750
gweg32we,26
fhp8888,150
am123456,483
vdsv21152126,26
2.45105E+12,999
rrtt116653,10
ccvv663633,10
pyq5201314,100
vds1241256,26
as14561,26
yingba88888,300
x2557033,100
xyj0002,109.41
zvvn87,50
ljxy99,426
zvvn87,50
ohoh0707,250
ase153,100
lf82365400,150
hpc1314,200
ase153,500
ljxy99,466
ljxy99,639
ljxy99,238
zvvn87,50
wp19920913,500
wp19920913,200
ase153,50
zk6978171,50
zvvn87,100
zyt3344,510
152121,350
qanm789,500
zvvn87,50
feng1988432,1000
jxg1527,100
hq8023,200
lei943688,100
km808088,100
ccf111,1000
daxiaye1969,200
qwecqw25580,1000
qwecqw25580,1000
yrhu3748,300
yuan2421,20
ljxy99,169
daxiaye1969,200
jql123456,50
hgwl456,220
wyx112233,1000
haige888,200
zyb6789,1000
zx463692,290
hds55sks,323
lll147asd,20
resignes000,1000
yjh77645,207
pi313946,756
lll147asd,10
yc636371,325
lyq99101,300
lll147asd,10
lll147asd,10
aaqwe712,4000
chen5688m,500
mengsq19,500
niedi123456,3016
yl3851057,1600
yl3851057,800
hetao1234567,350
dgr21554,100
aixue699,100
tcz369369,100
yl3851057,2000
wlf13076,100
gsfd2rg1,100
yl3851057,1100
jyg3561,100
hdgu5548,100
yl3851057,2400
hetao1234567,300
yl3851057,3000
yl3851057,1800
hlq25871,100
qwe121212,100
qwe121212,100
qwe121212,100
q19910407,50
tang0051,200
411520a,100
hui881103,8020
gj060801,1412
chq998,1500
mzsky001,1500
mzsky001,2000
zzhcbqb,58
a17712513171,38
cxd0508,80
zong115599,1000
hlg0303,68
zong115599,1000
song1829,1300
ddaa787,100
cmx0222,900
af9988,500
wo771025,39
lyt1893,500
dhdm123,50
qqc6864,500
lfx99040,1300
ljh199151,50
cz9120,391
li189,100
yzq98345,1300
gguy665,96
xj3685,500
cc881299a,500
cz9120,200
cz9120,100
hhgg552,100
ggpp789,50
wo771025,29
jie475869,200
kxahfc2a,200
qq7691877,100
zong115599,500
ggpp789,100
bnhj5871,200
wo771025,17
haige52888,300
zc558689,500
dhdm123,100
qq7691877,100
cc815728456,1500
gfhf882,100
wo771025,13
zong115599,1000
gky050711,100
ljl5205,500
ljl7758521,500
qq7691877,100
zong115599,500
ljl7758521,500
qq7691877,100
kxahfc2a,200
16689671281,2000
zong115599,751
wo771025,12
zong115599,1000
lsx6666,15
hhdd559,100
ww282828,200
xiu9966,297
qq7691877,100
zong115599,1000
15723726757,100
ggpp789,50
ljl7758521,500
ljl7758521,600
dhdm123,50
ffdd447852,26
aasw336541,26
qqw6633217,26
fhp8888,300
fgh1122331,26
zxc1122333,10
zxcv4312,100
qasd369712,26
rewqq11223,26
aasd996351,26
zxcv4312,100
15241130618,1000
mm20051215,10
xxz156s,26
wer1112354,26
lgfff888,2827
kevin0878,80
pyq5201314,100
ttyu233643,26
fhp8888,500
erty336996,10
ddfrt33669,26
ttyu112235,26
aaaqqq6663,26
nnmm112233,26
rewqq11223,10
amxpi1325364274,50
ertt112244,26
zxcv4312,100
mm20051215,50
qqssda8852,26
aas8899771,26
rrtt116653,26
erty336996,26
aaqq336688,26
ccvv663633,26
zxc1122333,26
wwdd112211,26
cxq4561,26
x2557033,100
x2557033,50
x2557033,100
x2557033,86
rong6093,99.98
wf1360172,587.94
xyj0002,167.72
xyj0002,182.31
hpc1314,500
sdr585,500
cctt89,50
a17712513171,100
qwe523,500
a17712513171,300
hq8023,200
787168734,500
sfy658,500
cctt89,50
cctt89,100
cctt89,50
zvvn87,200
whc2001,90
178536,300
w115527,2000
ccw9944,180
cc201314,40
yrhu3748,180
kkmmmm,6000
hebaoxiang,20
hshj678,100
lsg850723,3783
lsg850723,3100
wxm980524,1539
qpj1234,1400
dshjdjh25,200
hebaoxiang,558
1775535,3000
1775535,1000
zcx6116,261
lsg850723,6149
wyx112233,1660
ll1010,30
qwecqw25580,1438
zcx6116,300
ffmm88,390
ycl198900,1555
ycl198900,888
amxpi1325364274,40
lghbbcc7,262
q1766711522,60
lyh4879,119
xxbv748,100
aa5864562,30
yjy85549,334
q1766711522,60
lfywuywl,307
xwl76134,250
amxpi1325364274,100
hylhyl88,201
lrf2552,227
q1766711522,68
wsd666666,30
xwl76134,80
lll147asd,40
q1766711522,100
aa5864562,30
q1766711522,72
z1j2p3f8,300
lll147asd,20
lll147asd,15
ws157732,150
jhdhd111,100
hqq8851,30
hqq8851,180
lyh4879,30
aa5864562,30
kchkxh756,200
q1766711522,100
lll147asd,25
ws157732,92
ljrt66t0,273
lll147asd,10
lyh4879,50
mxyyyy25,238
wsd666666,30
mzwuuu81,188
q1766711522,100
lll147asd,40
09mayan184,600
qqd8569,500
zl117712,320
lrj6656,500
zl117712,500
sfhy5641,100
hetao1234567,400
yl3851057,1800
liao881102,1000
liao881102,500
wzz258258,100
ydgg3579,100
dfhs125,100
aaqwe712,4000
liao881102,300
lyl1122,10
a963362,100
yy577098,140
a963362,50
gj060801,2000
chq998,1000
lijie199008,300
jiangccc,200
s208139,1000
hong58,160
cxd0508,1400
s208139,583
w147258369,684
zong115599,1000
km89890,200
huua668,50
lzz9907,1300
huua668,50
hac123,50
qwe56789,100
hu199802,180
zong115599,3000
tasd1234,260
hfhd575,58
huua668,50
huua668,100
huua668,50
sxy217987,200
xianrong1030,1000
tasd1234,200
hfhd575,100
huua668,50
tyl007,500
tasd1234,80
li6688990,100
zz1358,100
sxy217987,200
zhou1968,1000
nk5859,200
huua668,50
bing321654,300
sxy217987,200
tql6400,500
xa317150,1000
czx188188,100
qwer7777,235
zhang254,1100
fen8989,358
msjh664,62
lxy6968,500
msjh664,38
qwe56789,100
yy638551,500
x940414,2427
x940414,2000
q4wq564,26
cxz0z23a,26
asdz4560,26
lgfff888,3400
lgfff888,3000
wdq24156,26
2.45105E+12,340
w147258369,1000
x940414,2100
w147258369,301
cs12456s,26
w1q241,26
zxcz4x5x5,26
guo118118,200
lgfff888,1001
xzcas456as4,26
vda4f5q6,26
w147258369,1000
w147258369,500
x940414,1500
sad504z5,26
x2557033,50
x2557033,50
x2557033,100
cctt89,199.97
hhnm567,500
2086836195,150
zk6978171,400
213165,500
bv5yi,100
longyuqi717,1000
hhjk789,500
hpc1314,300
bbm808,1000
qq1344,300
amspu122,200
bv5yi,100
hgfdsa123,100
pei05223,1000
g18252206170,100
15803586953,100
g18252206170,100
g18252206170,200
411520a,70
g18252206170,10
g18252206170,50
15803586953,100
hlg0303,76
hebaoxiang,510
qwe5639,500
g18252206170,300
g18252206170,100
wg71570109,1000
oudh12uu,1000
qq149744,1400
xcxc11,396
fxuan138,200
huua668,50
15803586953,100
mnbv661,50
15159677771,300
hebaoxiang,500
g18252206170,10
mnbv661,50
qwe5639,500
g18252206170,200
qin1080,100
15803586953,100
ffmm88,400
411520a,20
g18252206170,100
g18252206170,200
g18252206170,500
ccw6116,300
411520a,20
qunqun987,1000
mnbv661,50
hebaoxiang,20
aa5578,21
ffg222,20
g18252206170,10
zj852jz1,300
hy123567,350
yu034830,300
lfy2003,20
wsm4650,235
helin666,100
mxj388238,367
ht858852,300
3458017524,15
wkd4071,302
yu5812590,30
hai00417,300
yu5812590,20
htls888,200
ljw8412,300
quan0818,300
yu5812590,20
dm88415,300
bing0423,300
xiaokaixin,1000
19183078989,1000
19183078989,1000
ding1991,500
ding1991,1000
xiaozhi887,50
tang0051,400
tang0051,500
tang0051,200
app780,1000
18176936904,4000
a17712513171,228
s208139,558
a17712513171,358
45127l,100
czx188188,100
yd0049,500
dong532129,1006
dbc8888,600
czx188188,100
thl9235,500
guan4210,1002
czm6515,300
czx188188,90
zmjj79963,100
jack6672,50
qaz7081,30
jack6672,50
hyg1927095,150
ghl197400,1000
jyl830914,100
qaz7081,20
czx188188,100
qaz7081,10
czx188188,100
czx188188,100
hyg1927095,150
qaz7081,10
45127l,200
czx188188,100
wcc520520,10
axaa67,26
qwe115115,300
xzax331,26
grdcx334,26
caswv334,26
yl202300,600
qd6654,10
xdggr997,26
vrvgcf66,26
pyq5201314,100
lgfff888,3300
c051661,37
pyq5201314,40
xaegv667,26
c051661,32
qwe115115,300
lgfff888,8000
wp19920913,200
w18864603926,50
lf82365400,700
617896,500
2000107,500
dfg2688,1500
2000107,500
2000107,500
ljxy99,646
hong58,113
2000107,500
lf82365400,150
wgx448753,690
dhnvmry,10
dhgferw4,10
kugfdbv1,10
htls888,500
g18252206170,10
dhnvmry,10
g18252206170,50
daxiaye1969,100
huwjeyfl,20
guo9658,1000
411520a,20
zyb6789,1000
hebaoxiang,350
xfy960215,92
g18252206170,10
411520a,50
dhnvmry,10
dhnvmry,10
411520a,30
dsfwxcv7,10
g18252206170,50
dhgferw4,10
zhh123,1000
shangxing,10
qazqaz808518,180
lijian089,1500
nn2438353,900
ly202388,100
app780,1000
app780,10
app780,60
app780,10
z940226692,500
t13355127456,2060
a2846697384,58
sjkn123456,400
sjkn123456,158
xfy960215,38
xfy960215,30
a2846697384,100
xfy960215,50
xfy960215,50
sjkn123456,28
xfy960215,70
xfy960215,20
xfy960215,70
xfy960215,40
xfy960215,30
xfy960215,300
xfy960215,88
45127l,200
cz9120,105
45127l,200
yu3836,1001
mao969843,400
cc815728456,636
dashi888,206
qwe940,30
aojun520,930
llt168,100
45127l,100
haige888,300
zhang6644,100
45127l,200
qwe940,30
zhang6644,100
45127l,200
haige888,200
llt168,150
hj6594,300
45127l,259
bnhj5871,231
dbc8888,400
dx54188,100
16689671281,200
cc815728456,682
aojun520,700
ddt8898,600
dsggd2563,243
mao969843,300
zhang6644,100
45127l,200
a110396,1550
45127l,100
c369963,100
lj76325,1004
45127l,400
qwe940,40
45127l,100
ht8107,1000
mao969843,400
wyz190304,100
yk60002,50
895623,50
895623,50
pyq5201314,100
895623,50
c051661,50
qwe115115,500
895623,50
895623,50
895623,50
895623,50
895623,50
895623,50
895623,50
18620856077,2185
18620856077,1000
18620856077,2662
18620856077,1000
gulou666,945.94
zdq789,499.95
zdq789,499.96
xl666,60
yumin1031,100
lllfff66,150
lllfff66,100
a135608,200
txg123456,1000
zeke,300
a135608,200
lllfff66,100
crl1886943,5000
2000107,500
crl1886943,1600
crl1886943,1300
wenuan21,150
wyj521,50
2000107,500
2000107,500
a135608,100
w115527,2000
hq8023,300
wgx448753,134
xfy960215,80
zhu188188,11
xfy960215,20
lx246890,50
iop362421,500
wyz190304,15
riny113,1400
xfy960215,100
xiaoguo666,1000
iop362421,500
lx246890,13
plmn2345,1000
hyd771368468,50
htls888,250
ttw121212,1000
xfy960215,100
xct098765,1000
mnb2598,200
li294461379,270
lx246890,35
dty567490,1000
jql123456,50
a123378,200
a123378,100
ll1010,30
15803586953,100
shenhao456,1000
zw1475zm,1000
a123378,300
ccc888999,1000
aa5864562,30
resignes000,1000
tt123456a,20
lll147asd,10
aa5864562,30
resignes000,1000
lovekun2580,2000
aa5864562,30
ffmm88,200
lll147asd,20
wwu103696605,100
li12341234,526
li12341234,500
a786176945,300
li12341234,500
li12341234,1500
li12341234,1500
a786176945,100
li12341234,1522
lijian089,1000
nn2438353,500
liao881102,200
abcd19995,100
z17783381257,100
siyu99,100
app780,10
abcd1071,100
siyu99,856
1638364716,300
siyu99,200
1638364716,300
app780,10
