会员账号,订单金额
xiaokaixin,1000
qqd8569,500
chen5688m,500
li12341234,1500
li12341234,1500
cz19981125,500
li12341234,1230
li12341234,1500
cz19981125,500
li12341234,1090
li12341234,1500
li12341234,1500
li12341234,2000
yl3851057,2200
yl3851057,3000
t364970593,49
yl3851057,1800
mo605605,100
yl3851057,3500
yl3851057,1500
dsffgsd19,1000
dsffgsd19,1000
tang0051,500
tang0051,800
qq1553839057,200
lilili197277,59
xiaosaong,100
gg741663424,38
gg741663424,428
lilili197277,900
xieshuang88,1000
xieshuang88,1045
lilili197277,465
lilili197277,35
gg741663424,300
4672yy,50
lf82365400,248
qq7691877,100
qq7691877,100
qq7691877,100
zjp790112,1000
tcz369369,100
4672yy,50
cc815728456,4500
zjp790112,100
ask722,300
xulong007,100
qq7691877,100
jack6672,50
cl080238,100
xw77912,1000
cz9120,238
jack6672,50
mo253411,27
k381805817,400
zjp790112,600
4672yy,300
zjp790112,200
cmx0222,900
feng128,50
lf82365400,500
jack6672,50
wmf11828,700
zjp790112,800
fen8989,500
zjp790112,100
zjp790112,280
dvahy8541,480
zjp790112,100
dvahy8541,400
qq7691877,100
ys1997,200
lml3146,500
gh401821,1007
gg741663424,508
15241130618,643
mzsky001,2000
895623,10
15241130618,300
mzsky001,1000
mzsky001,1200
mzsky001,3000
895623,10
aa890106,300
qwe115115,1000
x940414,1980
gg741663424,500
c051661,30
qwe115115,400
895623,10
qwe115115,1000
guo118118,200
weng1122,499.96
qwehj789,300
shenmengze9,3000
genti520,300
qwehj789,200
qwehj789,500
ljxy99,117
genti520,399
hdfj678,500
qwehj789,500
dwsa1,60
hh202020,121
genti520,600
gg12,100
lcm931255,470
aui53,500
ljxy99,132
shenmengze9,2000
qwehj789,500
qqqwettewqqq0,50
cft65,500
haoren889,500
dengkunfang,100
hdfj678,500
s123456,2207
hong58,112
s123456,2000
s123456,1000
gg12,100
ll1010,30
lei943688,100
a123378,133
ffmm88,100
ffmm88,100
ycl198900,555
lei943688,70
angel1982,1000
hebaoxiang,200
qwe5639,473
lei943688,50
lei943688,50
a123378,200
hebaoxiang,200
g18252206170,10
lei943688,200
lei943688,100
hebaoxiang,300
lei943688,50
fajia121,100
wwe111,100
chen3236,100
dods45vv,252
a123378,100
hebaoxiang,50
ask722,300
wwe111,100
hebaoxiang,50
c4x6j5k1,334
aaaaa1985,688
hds55sks,100
lxy362523,10
shangxing,100
aa5864562,30
hds55sks,200
shangxing,100
z3d41f5k,330
sql9,200
lth4211,309
lxy362523,10
htls888,100
amxpi1325364274,100
wfwwe542,330
wcj56478,299
a16llt11,330
lxy362523,60
aaaaa1985,888
amxpi1325364274,100
shangxing,100
c4x6j5k1,320
nzn2d873,219
lyq99101,200
cc881299a,500
cz19981125,600
cz19981125,1000
wenuan21,340
yl3851057,4000
yl3851057,3000
hetao1234567,520
gsfd2rg1,100
dgr21554,100
17786180776,100
zdj666,50
qq2920605,1000
1134559348jun,300
c17671103664,100
cao180113,50
cao180113,180
ss753258,160
hui881103,6000
mzsky001,2000
mzsky001,1200
chq998,1600
mzsky001,2790
q7467323,530
lilili197277,30
w147258369,49
s15602629351,258
lilili197277,150
lilili197277,371
xieshuang88,305
af9988,500
ljl5205,500
cwhws519,159
fen8989,732
asdfg369,400
asdfg369,500
jiangxue11,200
lyt1893,500
jdbnc55k,180
lplp89,100
ee123456,100
xj3685,100
cc0002,50
t1996318,108
gpp123,1500
15723726757,100
aojun520,500
s234678,100
aojun520,688
frti8935,200
lhy8953,500
asdfg369,500
ask722,500
a1392854316a,500
cpdd5659,210
jiangxue11,200
asdfg369,600
fhy52166,1003
aojun520,1000
x940414,1314
x940414,1000
zxcv4312,200
15241130618,1612
am123456,208
adt336688,3000
y17769759064,100
910324,500
910324,500
fw2222,500
hww178,500
910324,276
ser42,500
yu0000,200
a110396,3000
wld665,500
910324,500
ljxy99,127
haoren889,500
ljxy99,138
bcheng,250
bcheng,300
sev69,500
hebaoxiang,100
lei943688,50
lei943688,51
hebaoxiang,50
qpj1234,1500
zong115599,800
wang8416,300
ycl198900,520
zong115599,800
zong115599,900
jiang0202,1000
lei943688,100
15159677771,200
ycl198900,753
wg71570109,1000
wang8416,200
qaz2365,100
chen888chen,280
fn819895,1007
yuan2421,50
daxiaye1969,200
q15687898532,100
wang8416,100
ffmm88,43
lovelxg,1500
chen888chen,400
q15687898532,100
lrf2552,299
ht858852,340
qbw68875,149
hai00417,300
bing0423,300
yjh77645,115
yjh77645,136
zx463692,219
aa5864562,30
z1j2p3f8,315
zx463692,72
xwl76134,300
zkl199937,100
hqq8851,319
aa5864562,30
aa5864562,30
qbw68875,138
lyly741,301
aa5864562,30
lsr3845,307
aa5864562,30
lyq99101,100
quan0818,300
hcy23145,303
zc558689,500
qqc6864,500
lrj6656,500
mengsq19,500
yl3851057,500
wzz258258,100
sfhy5641,100
lc83868255,3308
dfhs125,100
hetao1234567,600
aaqwe712,5000
xyl971020,600
hdgu5548,100
hlq25871,100
xyl971020,970
ydgg3579,100
nw88888888,300
xiaobinq1,300
sxd5614110,50
xiaobinq1,200
sxd5614110,100
17786180776,100
17786180776,100
sxd5614110,100
sxd5614110,50
chq998,1500
lijie199008,360
q7467323,500
a26858717,135
q7467323,1000
t13355127456,10028
cl199595,100
zong115599,1000
xa317150,1000
fh003152,1005
denghw8,100
resignes000,1000
kdjnx568,100
resignes000,500
hhdd559,50
hhdd559,45
ljh199151,100
t1996318,100
auq8416ji,802
asdfg369,400
sq0396,100
resignes000,500
resignes000,500
hhdd559,50
hhdd559,50
cl080238,100
q332675,25
renxuyong123,200
jdbnc55k,200
zhf525214,100
resignes000,500
hhdd559,50
kkjj789,100
hhdd559,50
hhdd559,50
auq8416ji,807
zhou1968,1000
zong115599,1000
zong115599,1000
zong115599,1000
ghl197400,1000
hhdd559,50
hhdd559,50
qq7691877,1000
dbc8888,400
mlw1781885,100
wang372325,500
fhp8888,300
zxcv4312,100
lgfff888,6000
guo118118,200
lgfff888,1000
wang372325,1000
lgfff888,4500
lgfff888,8500
fhp8888,501.02
ccg998,100
weng1122,489.96
ee789789,992.33
weng1122,487.95
wf1360172,590.82
a135608,300
zbb356,200
zbb356,200
aw686,500
ffaa88,1500
a135608,300
ax1470,50
ser586,500
zbb356,1500
ax1470,50
ykk123455,300
a135608,1000
13288961790,200
zbb356,200
mlb6666,500
zt991009,500
a135608,100
hxc070912,100
luo0712,50
longyuqi717,1000
hgfdsa123,100
wyw6699,300
a123378,100
qin1080,300
qaz1988,152
wyw6699,100
15159677771,300
qin1080,1000
a123378,95
lcf12138,50
shan889765,100
jql123456,50
hebaoxiang,50
yjy85549,299
wkd4071,243
tttt123456,20
wt460987,100
resignes000,500
wsm4650,286
ljw8412,257
zyf45709,175
yc636371,200
14758532976,129
zyf45709,155
8990pan,300
wt460987,200
sjy872535,28
lyh4879,304
pj666945,302
zj852jz1,300
l208215,15
zl117712,302
wyd1209,801
wyd1209,500
wyd1209,320
wyd1209,580
wyd1209,200
wyd1209,623
wyl1984,1000
5542165,5000
5542165,3500
yl3851057,1500
hetao1234567,500
pp672380,140
app780,50
app780,10
ed123668,200
sxd5614110,50
app780,10
app780,10
app780,200
z940226692,200
s208139,267
s208139,800
jzh666666,100
zjz4454,100
ren4454,150
zyq123,100
dashi888,101
lucky688,300
q1452722534,100
lkfc5210,200
lucky688,200
lucky688,200
lucky688,200
lucky688,200
liuqing318,100
liuqing318,100
lsx6666,15
lan010502,150
lucky688,200
lf82365400,300
lucky688,200
ssd777,500
ccg998,400
lgfff888,2000
ssd777,500
pyq5201314,100
whc2001,52
zt991009,2000
xq340703,100
rsx6262,50
rsx6262,100
wp19920913,1000
zk6978171,500
rsx6262,100
zt991009,500
rsx6262,50
zt991009,1000
whc2001,100
wp19920913,270
pei05223,1000
fj401831,1006
15159677771,300
mnb2598,10
daxiaye1969,100
hebaoxiang,22
li189,280
qq21088,100
zhh123,1000
14758532976,106
14758532976,111
14758532976,104
wcf125127,3500
wyd1209,600
wcf125127,9000
wcf125127,5476
wcf125127,8129
wyd1209,400
wcf125127,5000
wcf125127,9073
aaqwe712,4000
kjwang,100
kjwang,100
app780,10
app780,10
app780,10
y2685084321,200
z940226692,400
z940226692,100
t13355127456,2015
liushu,200
t13355127456,1500
t13355127456,5000
ren4454,100
ren4454,100
ren4454,100
t13355127456,3058
ren4454,100
ren4454,100
zyq123,100
1750437683w,175
liuqing318,50
kmn77809,700
1750437683w,33
frti8935,231
wdc11356,500
ehga4356,1000
dbc8888,500
zyq123,100
wdc11356,700
dqw321085,600
feng036274,500
rui888,30
feng036274,700
kmn77809,500
wdc11356,600
zyq123,100
liuqing318,800
lkk123,100
cz9120,600
qaz7081,10
1750437683w,397
dqw321085,500
c369963,100
zyq123,100
lf82365400,200
feng036274,600
dqw321085,700
liuqing318,200
qaz7081,30
kmn77809,500
2wd32213,26
2wfgw333321,26
1we1121234,26
thjk334458,26
werw663123,26
33yu233189,26
2sdf5tyq19987,26
rr3re112213,26
zxcv4312,200
ahhuyd998765,10
dfghb2667,10
pyq5201314,72
dfghb2667,26
as14561aas,26
3erty34321,26
gzc130130,101
yyy9801,2700
e33t115567,26
32w30098,26
wwer116654,26
zxcv4312,100
gweg32we21,10
zxcv4312,100
pyq5201314,100
cxq4561223,10
pyq5201314,100
pyq5201314,100
zxcv4312,200
dgfs889332,26
pyq5201314,60
fdrt1129087,26
yyy9801,3000
ahhuyd998765,26
33yu233189,10
f45d440098,26
kkiu1111123,26
gweg32we21,26
zk6978171,200
910324,220
zk6978171,300
zt991009,1000
dengkunfang,100
17608766716,1000
137xiao,100
mlb6666,300
mlb6666,600
zk6978171,500
mlb6666,500
17608766716,800
137xiao,100
crl1886943,2000
2000107,100
luo0712,50
2000107,200
bbm808,1000
17608766716,1000
zk6978171,200
mlb6666,300
moying857,50
mlb6666,253
shiwe63,500
13288961790,100
xiafeng1988,120
moying857,50
zt991009,995
moying857,50
137xiao,300
137xiao,200
crl1886943,786
mlb6666,400
km808088,200
w102484,1536
iop362421,500
mnb2598,300
hqy147369,200
mnb2598,100
km808088,150
iop362421,500
zhu188188,30
km808088,300
jql123456,50
zz1204,50
q1766711522,60
tttt123456,30
glx888,270
ww1700,200
qq669911,291
qq669911,300
qw334422,400
hanhan555,195
wyd1209,481
qwe2929326156,200
cz19981125,296
qwe2929326156,200
wyd1209,300
qwe2929326156,100
yl3851057,700
nn2438353,500
xyl971020,500
1638364716,50
