会员账号,订单金额
q1842914,698
270085655lin,100
ggg654,100
luoye216,50
li1691,240
cccvvv,200
ll1010,100
y000888,200
y000888,200
zbp123456,10
lll147asd,10
lll147asd,10
ws157732,300
ghgb153,200
wl561,60
w1526518,30
zbp123456,20
l208215,10
btt188,6000
xiemimi1,200
dpx138138,2500
dpx138138,1000
wzz150266,200
sunandy,404
gg741663424,500
365671215,5000
lirenfa,640
wzz150266,100
gg741663424,500
gg741663424,500
sunandy,225
ay26511,105
wyl1984,1000
er26950,108
jyg3561,3000
mk26425,102
ww1700,308
jyg3561,500
au36125,106
jwn871118,150
ds89723,104
lcy1410,50
2000107,500
2000107,500
hede520,100
2000107,500
hede520,100
2000107,500
2000107,500
2000107,500
2000107,500
2000107,500
2000107,500
hede520,100
hede520,100
hede520,100
2000107,500
chg135636,1000
2000107,500
2000107,500
q18298238603,300
hede520,100
2000107,1000
2000107,1300
hede520,100
2000107,500
2000107,500
cao180113,600
2000107,500
y000888,300
2000107,240
888666,200
a78785789,102
z209716425,110
yu2013520,2000
a78785789,130
wangdianjie2023,630
z209716425,400
gonghelong,100
a78785789,1000
1148397747,5000
cwj1234,100
yu2013520,2020
gonghelong,100
cwj1234,179
pyf159,500
276287735,5000
z1084254699,200
yzw1989,445
wff65871,500
liux43796,1000
gfue4744,50
gang0815,500
ghir875,10
jack6672,50
blook397,100
vv130321,100
twikk1,50
luo147258,500
eyv5998,1500
bad767,100
cwzr2401,50
tyty1245,20
vv130321,100
ghir875,50
dfdf567,1200
yyf148,50
gang0815,600
gang0815,500
s46755,292
gmq1106,1000
gpz0311,200
luxlove117,300
a281990123,50
liu12321,50
blook397,100
awm001024,3000
blook397,100
jack6672,50
wer4758,20
jifs45001,50
dhfp9164,2000
lkk123,100
ccy786,100
yuqqqz17,1300
di9097,160
jide875s,50
cvb5467,600
twikk1,50
di9097,100
xman88,100
gpz0311,200
xhus7662,50
dl7792,1000
wlm8341,130
syz2638,1000
zhang254,1300
cj690310,1300
y1192236573,1500
hy9219,500
yzw1989,1200
lyn5555,100
luxlove117,1000
bonwe128,100
kk8662,254
sxd753,20
zdm2000,300
yzw1989,1000
uio882,501
wql5188,130
qkkd88dnv,200
awm001024,2000
gmq1106,400
gft5678,600
yyf148,50
dhgfs8000,50
yan7458,50
rtc781,500
aojun520,500
cvb5467,200
mm198541,89
cwj1234,92
gfg565,20
yyf148,100
zzq0002,100
cvb453,502
kk8662,300
zhiyu921,100
lsx6666,60
tswq4687,50
dhfp9164,2000
zcle1098,50
gang0815,1000
sunxin111,30
ldh369484,1000
jide875s,19
oofdd788,50
wcy6432,100
yuyc5455,50
yueshuai8,150
bonwe128,50
dfdf1425,20
zdm2000,100
nijfg7778,50
yyf148,50
fik84522,50
zxcv4312,100
xycouture,50
wfp111888,551
2.45105E+12,650
htls888,120
asd554,100
mm789987,49
zxcv4312,100
jvnkks00,300
jjjh6663,100
zxcv4312,100
ljg281199,500
614790175,475
nb8972,300
vb3589,300
jjjh6663,100
www12357,1499.95
ytyt665,145.16
www12357,1299.99
htt51888,1599.97
byg647,1001
miao45623,100
zt991009,1000
as12345,200
zeke,500
cxf1989,1000
ljk3482,1002
su1314,300
bhg4657,1001
su1314,1000
bhf581,1001
ylj3468,1001
666cc888,300
hjn688666,2000
chengcheng,50
as12345,200
kewo21,360
luo0712,50
etw59342,1000
wo917239943,200
fgd4757,1001
kewo21,200
w147258369,5456
hjn688666,3600
bgda4768,1001
he970910,100
su1314,1000
fds6473,1002
cxf1989,1100
cslan9,3312
xq198572,700
bh62223,1001
fcy12345678,4800
cxf1989,1400
cxf1989,1000
hjn688666,2000
www9898,1000
lfg6575,1001
gyh693,1001
zt991009,1010
gaq44361,1000
wjk961947758,200
ftu459,1001
hui920801,120
xq198572,1000
q188799,100
xzyh4837,200
ll1010,30
ffg246,100
yyt3690,100
der698,100
ll1010,30
lin78544,50
ll1010,30
daxiaye1969,200
llu908,50
mkk878,50
ll1010,30
daxiaye1969,200
llu908,50
ghj078,100
yxhh7519,200
y1192236573,500
tkplt012,300
hjl16888,100
hjl16888,50
ll1010,30
qwer878723,205
kop632,100
hebaoxiang,1000
wang8416,300
mak222,50
cvap2139,50
gup526,100
llu908,100
lh1919,100
daxiaye1969,200
ll1010,30
ll1010,30
wang8416,350
mkk878,100
zgtycp1,150
gqg666,100
lovelxg,800
vsdy88,300
lmm369258,10
dpx138138,2000
gyabcd5,1000
vicky888,300
gyabcd5,1000
xh16888,50
xh16888,100
123123yk,20
vicky888,230
zcq11069,300
vicky888,56
gyabcd5,2000
w1526518,30
dpx138138,1100
dpx138138,2000
hdy911,25
gang7400,50
w1526518,30
15052310653,1000
zcq11069,200
qq669911,277
vicky888,200
gyabcd5,2000
resignes000,500
gyabcd5,2281
w1526518,30
15298784155,3300
15298784155,3301
vip2234,373
15298784155,4300
a786176945,501
vip2234,130
tcz369369,100
wlf13076,100
gsfd2rg1,100
2000107,500
2000107,500
2000107,500
2000107,400
hede520,115
2000107,400
t0008888,400
2000107,300
a1886932,200
hede520,100
2000107,500
2000107,337
hede520,100
cao180113,409
2000107,500
2000107,300
f598332345,1000
hede520,100
t0008888,191
y000888,400
2000107,1000
hede520,100
d210841,400
2000107,300
t0008889,400
jun005377,150
z777,4000
d210841,200
2000107,400
2000107,450
cao180113,600
q1197207797,51
2000107,500
z209716425,100
a78785789,146
z209716425,650
a78785789,118
a290864,100
xfz031101,100
yu2013520,4710
a78785789,1200
a290864,123
a78785789,158
yu2013520,3000
luo0914,162
jkl640,502
xgz998,100
mu0258741,1300
liu8847193,50
xingyun669,100
vv130321,100
ddop331,1300
xingyun669,200
ayhh166,50
rrkm8830,700
lixb1989,500
nican6982,1000
vv130321,160
vkp963258,1000
yy638551,1300
cyc7532,100
df697417,1000
ddop331,1000
xianrong1030,1300
bh852035,1300
gfh25454,1101
zhong0404,220
nicheng2684,1000
dong97053,250
a183258,50
wen8843,100
ktt8832,100
dc418962,1300
iop323,504
df697417,1300
song0123,100
song0123,100
tgr58644,1000
tqm02187,1300
qxl0483,500
rc958162,900
hzq6969,100
ab4315,200
xh202251888,50
ab4315,500
blook397,300
ktt8832,1500
mk826988,1000
ygbn4410,1400
blook397,100
linghao5688,1000
cw64905,1000
tqm02187,1000
ktt8832,1000
kuo83582,1000
gdy538684,1110
zdm2000,1000
ab358722,1300
blook397,100
tth678,100
ysxw7368,50
yxj198427,200
ayhh166,50
liuqing318,30
song0123,100
ying1986,500
rrkm8830,700
dak23158,50
tob77650,50
df697417,1300
rrkm8830,700
cajhu16597,1000
nicheng2684,1000
dc418962,1400
ygbn4410,1000
rc958162,1000
xa317150,1000
zxl1234888,1000
kop5683,1000
bao19998,1000
tzjo1886,100
lukai0303,1300
wrf14796,1000
aa756823,1300
tgr58644,1121
yanli0419,100
duijue2833,500
sd2233,2000
fhy52166,1004
viov520,100
2086836195,300
ab4315,100
jko562876,800
xh202251888,150
ktt8832,1100
yxj198427,539
li838383,100
toe698,100
yzq98345,1300
ygbn4410,1300
xingyun669,100
ktt8832,1300
gfh25454,1000
xingyun669,100
ygbn4410,1300
ab321400,1300
jkl2899,501
camyu8426,1000
sdf5367,1000
blook397,100
fengjie7920,1000
uy725418,1300
ddop331,1400
mu0258741,1400
mnm258,100
jko562876,1000
wen299248,100
nb7896302,1002
ayhh166,50
blook397,100
sd2233,2000
tqm02187,1400
yhb4412,1300
cft253,504
xingyun669,100
lzz9907,1300
gdy538684,1000
rrrk44103,1300
df697417,1400
junxx3219,500
tob77650,100
tqm02187,1300
yhb4412,1300
mu0258741,1300
haitao39,100
ddop331,1300
vv130321,200
aa456456,300
ab4315,500
dc418962,1300
xingyun669,100
lixb1989,500
spz166520,1000
nb7896302,1050
rrkm8830,600
yhb4412,1400
vkp963258,1400
lfx99040,1300
yhb4412,1000
dc418962,1000
bh852037,1300
mu0258741,1000
duo88932,1000
jia055404,230
feng036274,1200
wangy8888,10000
nlkdg665,1000
jjjh6663,100
hb441103,1300
jjjh6663,100
asd554,100
yn2238771,100
jgholp99,300
nlkdg665,1000
jjjh6663,100
lin883625,1000
nlkdg665,1000
jjjh6663,100
nlkdg665,1000
lin883625,1000
aa235987,1300
yn2238771,100
pyq5201314,100
wzl19951104,5000
liu889989,100
www12357,1499.95
wce3217,725.8
www12357,1299.99
li3555,1199.97
hui920801,100
hui920801,300
cfc116,100
xq198572,1000
ljy12345,50
zt991009,500
aa13407509669,500
fcy12345678,5600
luo0712,50
cfc117,100
nbclass6,200
su1314,500
zt991009,500
gyh86868,100
cxf1989,1000
1711009206,500
w147258369,5050
qq1023,100
gyh86868,100
w147258369,5020
19118451760,300
zt991009,1200
cxf1989,1000
xq198572,1000
as12345,300
cxf1989,1000
ljy12345,50
zt991009,500
as12345,200
171100,500
8777939838,100
zt991009,500
cfc102,100
xkx886,100
nc652485,900
bdgkk15,1000
z1738454370,30
hg966845,1130
hebaoxiang,1000
se963258,1300
yxbw6789,1000
18663299222,50
ku822518,1300
vujhbk656,1000
jd358467,1102
jholijlo1,1000
zgtycp1,168
jn369963,1000
skjgkl1,1000
fh003152,1002
kgnk5663,1000
qa985864,1000
ds259475,1150
tu774489,1000
vujhbk656,1000
gu8529630,1000
fr226544,900
sps123,200
18663299222,200
ap365478,1110
kj358748,1150
wang8416,1040
daxiaye1969,200
asd669,100
bxx580,100
l20124692,400
qaz7081,30
ssgu3366,50
l20124692,280
ap365478,1000
hg966845,1000
liang5868,1000
jn369963,1100
lqq123123,100
huangxi12,100
yuan1962,1000
bdgkk15,1000
jbn63785,1000
zz24982,1300
daxiaye1969,200
asd669,100
ihoohh44,1000
bxx580,50
vujhbk656,1000
vujhbk656,1000
skjgkl1,1000
ihoohh44,1000
ds259475,1000
bdgkk15,1000
fffbbb555,50
lfl173,500
whx999,900
hebaoxiang,1000
kgnk5663,1000
jd358467,1000
18663299222,50
dc41896,1300
gb123987,1300
ggv587,100
wg71570109,1500
xiaobing061461,600
dfg220,502
jholijlo1,1000
kj358748,1000
qiuzong,700
18663299222,100
hu096325,300
kgnk5663,1000
ihoohh44,1000
gv774496,1300
yu852714,1300
qpj1234,1050
jholijlo1,1000
bdgkk15,1000
xiaobing061461,1000
skjgkl1,1000
ihoohh44,1000
nc652485,1000
fr226544,900
jholijlo1,1000
kgnk5663,1000
wang8416,550
18363095707,350
liang5868,1000
qa985864,1160
liuwj326,1000
xiao8868,200
jjhh881,50
gyabcd5,3000
gyw123456,300
w20230808,300
asd3688,50
cj16888,100
vicky888,200
15052310653,1000
wl561,47
zjw005,200
vicky888,14
liuhao556,200
hdy911,30
wln203,200
xkx886,100
15052310653,1000
asd3688,50
zjw005,200
vicky888,100
gyabcd5,3000
cxf1989,1000
zszjui4896,100
15298784155,4500
gan129340,519
yu1664,200
yu1664,100
15298784155,1100
15851232348,200
15851232348,200
yu1664,100
qq372784074,500
dai724642,1301
dfhs125,100
ydgg3579,100
dgr21554,100
ai155138,1096
bi177626,1021
hdgu5548,100
jyg3561,400
gao542028,1012
qq372784074,500
shao755289,1021
ning910543,1024
tu721555,1020
li645334,1023
abcd19995,100
xx980721,500
d402277,400
q18298238603,300
t0008887,400
asd98,500
2000107,500
2000107,500
hede520,100
hede520,100
langzi,200
dc5035,400
hede520,100
q18298238603,200
asd98,500
hede520,100
z777,1500
d402277,200
hede520,100
abcd1071,100
langzi,100
langzi,100
2000107,500
hede520,100
a1886932,300
lijie199008,2000
wqq87731,1116
fdq54312,1102
qaq31415,1050
z209716425,333
gdf62147,1009
zhh04290,300
wqe45215,1049
fdq58812,1000
qef73201,1000
cqe56345,1001
qkw23515,1000
kql78327,1044
rrrk44103,1300
gy856398,1300
nican6982,1000
mu058962,1300
dqw321085,1300
rc958162,1160
jko562876,1200
fs3626,500
zxl1234888,1000
zhou1968,1000
xman88,12
fengjie7920,1000
uo894123,1300
hwei0816,100
feng036274,1300
ljj258,100
wrf14796,1500
bao19998,1100
hu69741,1300
mk826988,1000
cajhu16597,1000
duo88932,1000
zx002255,3000
6499ndk,400
zx002255,1000
cajhu16597,1000
kuo83582,1000
camyu8426,1000
mu058962,1000
bh852035,1400
gdy538684,1200
kyt666,100
uo894123,1400
fengjie7920,1000
dqw321085,1000
sg434,100
sg434,77
z19900905za,200
ab358722,1400
guan2589,1000
jlh0728,1000
nicheng2684,1000
nb7896302,1100
ufhs4747,50
waq901,100
bh852035,1000
gpz0311,100
gg1879912,500
qm02187,1300
linghao5688,1000
zhenghon896,1300
miaomiaozi1,1300
jko562876,1110
ayhh166,100
uo894123,1300
fg45566,1300
jkl7612,502
nicheng2684,1000
linghao5688,1000
camyu8426,1000
lert1201,300
thzy456,100
gqh52535,1212
wen0320,100
kop5683,1000
kuo83582,1000
dqw321085,1300
duo88932,1000
ttt666,50
qm02187,1300
nb7896302,1200
gxzz66886,1000
kop5683,1000
mk826988,1000
sdf5367,1200
tdy878,100
gxzz66886,500
xc45628,1400
asd3688,100
jin660402,1000
qq20130621,130
linghao5688,1000
uy725418,1000
yy638551,1000
waq901,100
fang3000,500
kop5683,1000
fengjie7920,1000
wangy8888,10000
fang3000,1000
gpz0311,50
zxc820,502
zjj902,150
zxc201006,100
mk826988,1000
ttt666,50
xirxie56425,1000
li2752,500
dqw321085,1400
gfh25454,1150
sdf5367,1100
gy856398,1400
appo0520,100
gdy538684,1130
gy856398,1300
rc958162,1100
camyu8426,1000
thzy456,50
feng036274,1500
duo88932,1000
sd2233,2000
uy725418,1400
fg45566,1300
nican6982,1000
zxc520520,500
qm02187,1000
nican6982,1000
bao19998,1000
wrf14796,1000
tswq4687,50
fgh956,300
gy856398,1000
qing22179,1000
feng036274,1000
6499ndk,689
ht8107,1000
tgr58644,1100
hzri3972,50
mu058962,1400
wo771025,68
li2752,1000
awm001024,1993
rrrk44103,1000
6499ndk,300
xman88,100
6499ndk,1000
asd7276,504
rc958162,1200
tzm5068,3492
fg45566,1000
xc45628,1000
fgh857,501
twp28857,50
uo894123,1000
sdf5367,1150
xc45628,1300
bh852037,1300
nb7896302,1160
sa9722,300
aa756823,1300
ab358722,1300
ab321400,1400
xj3685,100
cajhu16597,1000
rrrk44103,1400
jiang0322,1000
ym2275,1000
yy638551,1350
jsws123,1308
bh852035,1300
tgr58644,1200
vn25896,1300
sxwqt4302,1000
kuo83582,1000
xj3685,400
ghl197400,1000
guan4210,1003
fg45566,1400
qq20130621,80
aa756823,1400
qing22179,500
vn25896,1400
zxl1234888,1000
nicheng2684,1000
hu69741,1400
jko562876,1150
gfh25454,1200
guan2589,500
bao19998,1000
hu69741,1000
bh852037,1000
fj401831,1020
twp28857,100
gpz0311,50
gg1879912,1000
hbuyr874,32
wj0902,200
qww8970,503
camyu8426,1000
azzy99,100
fengjie7920,1000
sa9722,220
bnm121,502
bao19998,1000
yy638551,1350
fgh887,503
mu058962,1300
djy687,300
fqyl4119,1000
uy725418,1300
xz2765,1000
dc2253,1000
hu69741,1300
xman88,100
dw5190,500
zxl1234888,1000
wwy12300,300
xc45628,1300
mangximg12,1300
kop5683,1000
vn25896,1300
wrf14796,1600
jkl889,502
han369,100
xiaoayi123,1300
ab321400,1300
han369,100
wei19880,1300
lwx123jj,1300
bh852037,1400
linghao5688,1000
6499ndk,2800
qm02187,1400
ab321400,1000
vn25896,1000
lu5971,1008
nican6982,1000
ab358722,1000
aa756823,1000
aa235987,1300
lin883625,1000
1711009,100
pyq5201314,100
lyq5515411,1000
zxcv4312,100
aa235987,1000
hb441103,1000
pyq5201314,100
qq8740908,500
qq8740908,115
lin883625,1000
nlkdg665,1000
hb441103,1300
jjjh6663,100
pyq5201314,113
qq8740908,300
qq8740908,500
qq8740908,500
qq7818,500
jjjh6663,100
hb441103,1400
lin883625,1000
aa235987,1400
zxcv4312,100
qq8740908,500
cp070809,190
cp070809,301
ww3815,936.29
si404580,1000.96
wei890514,72.58
a18128847564,2000
ohoh0707,400
zt991009,500
8777939838,100
as12345,300
wzl19951104,5100
sutiejun1,250
xq198572,500
15609843108,100
jbdbdhd789,50
123456l,100
123456l,100
123456l,100
123456l,100
wei890514,1000
cfc101,100
aabb11223344,100
aa13407509669,500
zt991009,500
18834386773,100
qaz123qazl,500
123456l,100
123456l,100
123456l,100
xpp1234,200
fy0902,200
18834386773,100
123456l,100
ohoh0707,2000
123456l,100
a18128847564,500
luo0712,100
q3165191465,200
ohoh0707,2300
123456l,100
qswmnbnh99,50
xq198572,500
jiang5423,1230
171100,500
123456l,100
123456l,100
1831278xxl,200
ds259475,1100
ap365478,1200
dc41896,1300
cc31337,100
txz3982w,1000
qa985864,1100
ge0901,50
ge0901,50
ds259475,1200
hg966845,1100
vujhbk656,1000
a656514853,3009
zhoupeng132,500
6215347558,1000
zz24982,1300
jn369963,1200
se963258,1300
vygw7756,1000
kkk9807,50
gv774496,1400
dff56254,1000
fr226544,500
ys147258,50
qiao37fc52,1000
gh401821,1004
ys147258,50
pnj55230,1400
ds259475,1000
qa985864,1200
gb123987,1400
pei05223,1000
fhc25746,1000
xct7043,500
dc41896,1000
se963258,1000
the0000,1000
tkplt012,600
tkplt012,483
dff56254,1300
jql123456,50
2320the789,1000
ihoohh44,1000
lovelxg,800
hhyy6688,16
lfl173,100
pxhh1852,500
ku822518,1300
gu8529630,1000
liu242628,1000
gv774496,1300
zpb8876,200
hua7721,200
zhoupeng132,100
jbn63785,1400
wxbw8943,1000
se963258,1400
dff56254,1400
jbn63785,1000
ku822518,1400
szxc6809,100
ap365478,1000
wj754691367,298
hebaoxiang,1050
lovelxg,1500
wang8416,1000
fr226544,900
pnj55230,1300
skjgkl1,1000
chen4461,200
kai8179,168
cc66920,100
cai75zeng,200
lovelxg,1680
liu8512hu,1000
dc41896,1400
ge0901,200
ap365478,1100
3180,1000
5768559,150
ssj557888w,1000
lijie173,500
kgnk5663,1000
nc652485,1200
daxiaye1969,200
fr226544,1000
gu8529630,1200
hgkn6532,1000
zz24982,1400
fcfc6896,1000
nc652485,1100
sky198w,1000
qa985864,1000
gv774496,1000
jd358467,1150
jholijlo1,1000
dff56254,1300
jbn63785,1600
yu852714,1400
qaz7081,30
jn369963,1130
pnj55230,1300
jiang0202,1000
lijie173,400
fr226544,800
kj358748,1200
ddr9908,16
hg966845,1200
tu774489,1100
daxiaye1969,300
kj358748,1100
cyh7526,500
ys147258,50
vvjip56478,1000
liang5868,1000
yu852714,1000
hzyw8689,1000
liang5868,1000
ku822518,1000
jn369963,1000
d402251,400
hypw4747,1000
tu774489,1000
kmn589,100
zyfw4650,1000
kai8179,1000
yu852714,1300
tu774489,1150
gu8529630,1100
0679fc14758,200
nc652485,1120
62ya44ng,1000
gb123987,1300
ljxy99,2589
liang5868,1000
zhoupeng132,400
lfl173,400
tu774489,1200
skjgkl1,1000
kkk9807,100
lijie173,100
bdgkk15,1000
xxf5523,16
jd358467,1200
wg71570109,2013
qian46rmy,1000
pnj55230,1000
hg966845,1000
qaz7081,20
jd358467,1000
ys147258,100
xxlw3170,1000
14755711579,50
jx19650124,1000
hhjw7317,1000
gb123987,1000
lina189,500
kj358748,1000
gu8529630,1000
wln203,200
wln203,200
resignes000,500
gyabcd5,1000
wl561,100
lx184020lx,2000
lll147asd,10
13036040748,50
lx184020lx,1000
ggg9884,50
resignes000,500
wl561,100
longyuqi717,1000
resignes000,500
lu2003,98
gyabcd5,3000
w20230808,202
lx184020lx,4289
vicky888,100
gyabcd5,2000
13036040748,52
zl117712,160
zhengyu123,100
15298784155,2000
gan129340,1000
yu1664,100
15298784155,2200
yu1664,79
15298784155,1000
zhengyu123,50
yu1664,100
zhengyu123,200
15298784155,1015
gan129340,1206
gan129340,929
15298784155,512
xiao661928,1006
yun277617,1020
shang645978,1016
jyg3561,1000
ism010,100
xzc453330t,100
jyg3561,1000
t0008885,377
d990900,400
t0008886,256
hgq6639,32
langzi,45
langzi,50
hede520,100
d402252,400
hdy911,50
hdy911,50
hdy911,50
t0008886,400
hdy911,50
d990966,400
app780,100
d980402,400
cao180113,600
pzz888,30
lyl1122,50
qjj55512,1000
free5182,1100
tty0921,1000
vip32111,179
vip32111,118
zxl1234888,1000
waq901,150
kuo83582,1000
gpz0311,50
gpz0311,50
gpz0311,50
yqi1867404,500
jko562876,1000
gfh25454,1000
gdy538684,1000
huiy9991,50
l70b593ye,500
936jdb,600
sdf5367,1000
duo88932,1000
tyu212,501
cajhu16597,1000
yqi1867404,1000
bob0970,50
waq901,100
waq901,150
hua08198,100
nb7896302,1000
936jdb,500
6583ghh,300
dong532129,1002
rc958162,1000
a8325123,50
gpz0311,50
66494jb,300
66494jb,300
ghw7936,1003
l70b593ye,1000
Jun-03,1007
66494jb,400
ttt666,10
zq1314,1007
tgr58644,1000
gn997000,500
mk826988,1000
936jdb,500
bob0970,100
gn997000,1000
jq137273,1000
yu3836,1001
ljt5566,100
ths666,2000
19198067265,2000
pyq5201314,100
pyq5201314,100
ths666,1688
mmw0601,200
pyq5201314,100
cp070809,209
qq2583675773,348.38
123456l,100
123456l,100
123456l,100
123456l,100
123456l,100
z940226692,2000
hjn688666,2200
123456l,100
123456l,100
123456l,100
123456l,100
zxc1126,500
123456l,100
123456l,100
123456l,100
123456l,100
w147258369,4008
123456l,100
123456l,100
1.9872E+11,1000
jianbing886,50
123456l,100
sutiejun1,500
as12345,250
123456l,100
as12345,200
123456l,100
123456l,100
123456l,100
123456l,100
123456l,100
iyr486,44
411520a,53
cv645882,600
xxww0747,1000
lcq1988,2500
wang8416,800
zz24982,1000
zhu188188,100
qw384485,1002
eed809,50
lcq1988,1500
lcq1988,1000
as168823,600
lina189,400
lina189,100
ttt666,90
hgd357,100
nc652485,1000
lcq1988,1500
hm491817497,10000
iyr486,100
hebaoxiang,1000
zhu188188,100
eed809,100
zhu188188,100
xjp5638,10
zhh123,500
yuan8899,100
tq889900,100
v888999,1000
lx184020lx,1500
v888999,331
lx184020lx,2000
lx184020lx,2000
lx184020lx,1000
gang1234,100
zhh123,500
yuan8899,200
v888999,400
lx184020lx,1000
lx184020lx,1000
lx184020lx,3000
zhh123,1000
v888999,500
w20230808,310
lx184020lx,2050
15052310653,1000
w20230808,100
qq7818,100
dxb2002,1000
gan129340,200
gan129340,200
dxb2002,1000
gan129340,500
gan129340,200
dxb2002,1000
dxb2002,200
Jun-88,40
langzi,50
chg135636,1007
z940226692,335
l2019,6200
a208081837,100
fengye8,100
z940226692,500
l2019,1000
pyf159,500
shenwansan,100
jisi198910,1000
xiaojun2001,579
zxf6f23,500
zzq123123,200
yshb61e,500
ysx4329,500
pdk22f3vc,150
zxc008,501
ljt5566,50
lj76325,1005
lhd121314,20
yuxin51,100
ojd88b,500
xiaohuang1,50
wzz2565,500
wang130025,500
ajh4869,500
fengye8,50
acssb669,200
hua360733,100
lidong235,100
zzq123123,200
zyp59d2,500
sx3088,100
zzq123123,200
wyy2563,500
dgh5286,500
fengye8,100
zzq123123,200
shiqiang442,100
xulong007,100
jaf6586,500
tyy2565,500
zhh6659,500
zxc522,502
a18689617,10
hdle635,500
suying76,100
ash5835,500
aa8848aa,1035
qq8740908,500
pyq5201314,100
qq8740908,500
1711009,100
ths666,100
xyy199486,100
qq8740908,500
qq8740908,500
ths666,200
qq8740908,1000
545854821,100
mlw1781885,200
2.45105E+12,1000
2.45105E+12,143
cp070809,50
cp070809,68
a78785789,499.93
www12357,1499.95
a78785789,653.22
qq1468740332,181.45
123456l,300
zym20025311,100
123456l,300
123456l,100
123456l,100
sly521521,300
123456l,300
luo0712,50
sly521521,200
123456l,100
su1314,2000
su1314,500
123456l,100
123456l,100
sly521521,50
luo0712,50
123456l,300
xl666,1000
123456l,100
123456l,100
123456l,100
12581258,300
123456l,300
123456l,100
1711009206,500
shiwei569,300
123456l,100
1.9872E+11,800
123456l,300
123456l,300
123456l,100
123456l,100
aapollo,1000
123456l,100
123456l,100
1.9872E+11,500
123456l,300
sly521521,1000
123456l,100
sly521521,130
zeke,167
shiwei569,300
18834386773,100
as12345,250
shiwei569,300
not8888,100
as12345,300
123456l,100
hjn688666,300
123456l,100
wei890514,300
qaz123qazl,200
123456l,100
12581258,100
fcz764154117,4738
1.9872E+11,1000
as12345,200
sly521521,1000
123456l,100
12581258,500
123456l,300
yangyunchao,100
wjk961947758,100
q351456,100
fcz764154117,5415
iop362421,100
kukude17,100
tkplt012,827
qaz7081,50
qwe135,3000
iop362421,100
lcq1988,300
tkplt012,1000
tkplt012,397
kukude17,50
zhu188188,27
tkplt012,1301
yangliang81,100
qwe135,1300
jql123456,100
tkplt012,500
wang8416,500
wang8416,1000
tkplt012,329
tkplt012,720
lx184020lx,1500
zcq11069,1000
lx184020lx,1400
lx184020lx,1000
zcq11069,400
zhoubo8609,10
lx184020lx,500
