会员账号,订单金额
qq1994333,1000
lml3146,500
tyu3568,100
411520a,200
lfg6575,1001
cyg199951,20
wuwen22,300
cnm502,20
w20230808,253
lcg6188,100
wuwen22,305
c2561360160,1041.1
dali222,1400
3287854869,400
2000107,499
zxc506,20
qqz98412,1000
na123456,2000
yongfeng,2000
wuwen22,300
ws157732,1000
411520a,200
3287854869,100
qwe708,20
yan3717,360
ab4315,100
sd2233,1000
shaodu8786,200
12581258,300
na123456,2000
yang4052,400
bgda4768,1001
shaodu8786,200
hehe0047,360
ghj402,20
qaz5230220,500
lcg6188,50
as12345,600
aa0206,100
lkj321,20
d202382,300
12581258,420
lx1592787,1000
wang666666666,300
ths666,100
2451053531000,113
lcg6188,50
dali222,2000
byg647,1002
cy130321,100
na123456,2000
jyj09090,386
qnm123123,2000
qaz5230220,300
aa0206,160
cajhu16597,1000
acha111,2400
2291578816,112
12581258,500
mengsq19,500
zlg880614,1000
2000107,500
gsfd2rg1,100
2451053531000,500
liang5868,850
ylj3468,1001
wang8416,290
wangy8888,160
cy130321,200
as123456,310
2000107,499
zxl1234888,1000
2291578816,100
shaodu8786,200
sd2233,1000
ch132646,1000
wang8416,200
w115527,500
xzcv66,50
ftu459,1001
nicheng2684,1000
qq7937,100
sd2233,1000
hebaoxiang,560
acha111,5400
wuwen22,300
fh003152,1006
wwang789,50
shaodu8786,200
15302271736,100
qq7937,100
wuwen22,300
hebaoxiang,483
kuo83582,1000
zhu188188,30
zx2354710562,203
sd2233,1000
datu8331,50
gege2754,400
bhg4657,1002
dusdus,5000
hj7788,800
yu852714,300
yjc821028,100
duo88932,1000
uyy6698,100
w115527,300
aa315315,173
qq7937,100
qnm123123,500
hong2456,142
hong2456,298
ht8107,501
12581258,132
liang5868,1000
shu5678,50
qq7937,100
2451053531000,930
qaz7081,30
ljg281199,2000
mxc88888,11
zp15353,450
fds6473,1001
ljxy99,966
xj9sk5eq,200
cajhu16597,1000
2451053531000,500
yjc821028,100
aa315315,118
zp15353,500
uyy6698,100
hj7788,1526
lh1992,50
mk826988,1000
yjc821028,100
fgd4757,1001
ljxy99,908
wuwen22,300
zxl1234888,1000
wuwen22,300
liu8847193,120
sun101910,1800
fcz764154117,5000
tyu1790,100
cw64905,1000
cp684920,1004
lijingu6,500
gyh693,1001
zhou1968,1000
cc188188,130
ljxy99,959
alq200038,100
wuwen22,306
liu8847193,100
zhoupeng132,100
zhoupeng132,100
zhoupeng132,100
mizhen1,2530
sd2233,1000
phz6600,300
pq6666,100
uu888888,1500
zhoupeng132,100
ldjr6996,300
zhoupeng132,100
ert009,100
nicheng2684,1000
zhoupeng132,100
tef54735,500
suibianwan,149.96
kop5683,1000
asd98,500
ljk3482,1002
zzggpp,120
uyy6698,100
q1304821,386
asd98,100
pq6666,100
1521497qwe,200
zhoupeng132,100
zhoupeng132,100
zhoupeng132,100
uyy6698,100
qnm123123,2000
skjgkl1,300
ert009,100
duo88932,1000
1521497qwe,200
bhf581,1001
15052310653,824
w115527,100
lov806,100
uyy6698,100
zz24982,1000
lu5971,1004
kuo83582,1000
qnm123123,2000
ljh0722,100
aaaaa1985,600
na123456,2151
15052310653,1000
xianrong1030,1000
kxxg10,100
dfg9658,100
uyy6698,100
jxp197117,1000
pooh77,100
n012347,50
qnm123123,2000
htls888,100
dfg9658,100
15052310653,1000
ggy58,100
dc41896,1000
w20230808,200
ert009,100
58tcc,100
zhao69,100
2000107,400
2000107,400
dc2253,1000
ku822518,1000
ab321400,1000
li5201128,100
3287854869,1000
z830313,200
lukai0303,1000
kxxg10,100
58tcc,100
zhoupeng132,30
liang5868,950
zhoupeng132,60
qnm123123,1648
zhoupeng132,200
ljh0722,100
gh169,100
kxxg10,100
ert009,100
cajhu16597,1000
ldjr6996,100
sfe36985,100
kkj36,100
2451053531000,600
pyf159,1000
bh852035,1000
zxx595,100
cxj312645,100
lyt1893,500
jcl12345,300
3287854869,600
w1559155612,700
qnm123123,1760
ab358722,1000
pg8883,100
kxxg10,100
pg8883,100
aa235987,1000
zszjui4896,100
zz24982,1000
zxx595,100
ytu2369,100
phz6600,100
qaz7081,30
kop5683,1000
58tcc,100
zxx595,100
3287854869,100
hebaoxiang,530
z830313,200
xa317150,1000
aaaaa1985,888
jiang0202,1000
d202381,300
1521497qwe,200
acha111,4600
zxcv4312,100
acha111,2750
yu3836,1003
zxl1234888,1000
qnm123123,2000
zxcv4312,100
mk826988,1000
yycc22,100
lfl173,100
jn369963,260
qyt7916849,100
phz6600,200
58tcc,100
wrhj9h7lk,200
zxx595,100
chenhao520,144
cccvvv,100
qiong1368,1000
c2561360160,3625.57
ljxy99,1354
jbn63785,1000
khb2369,100
lfl173,40
lfl173,100
lfl173,100
cvyy99,100
a3625362,196.56
jcl12345,300
ldjr6996,100
ku822518,1000
yhb4412,1000
zxx595,100
ktt8832,1000
c2561360160,2169.44
miaomiaozi1,1000
heyi154468,100
dc41896,1000
xc45628,1000
cyr04200,300
kj358748,1120
koo855,100
bh852035,1000
ccvv78,100
qnm123123,1753
feng036274,800
ghw7936,1002
ljl5205,500
cvyy99,100
sd2233,1000
ljxy99,971
wangy8888,10000
nicheng2684,1000
as168823,800
bh852037,800
d2023820,300
ths666,100
wrf14796,1000
mu058962,1000
khb2369,100
kuo83582,1000
c2561360160,895.44
lijie173,10
kkk55566,100
gfh25454,1050
lijie173,100
ljxy99,942
lijie173,110
lijie173,110
gy856398,400
shaodu8786,200
liu8847193,120
hb441103,1000
d2023820,300
qnm123123,2000
liu242628,1000
as12345,300
2451053531000,500
2000107,500
kkk55566,151
cccvvv,200
phz6600,100
zhenghon896,1000
li5201128,158
2000107,500
lfl173,40
lfl173,100
qm02187,1000
go11go,100
0726,100
uo894123,1000
lfl173,100
vujhbk656,300
go11go,100
liang5868,1000
liu8847193,32
nn008844,50
goodluckpg,20
ab321400,1000
tgr58644,1020
dqw321085,1000
pnj55230,600
ljxy99,933
ldjr6996,120
ldjr6996,80
duo88932,1000
ab358722,1000
jko562876,500
hu69741,1000
fg45566,1000
phz6600,100
xxff56,100
jiang5423,1030
kop5683,1000
sdf5367,1005
ljxy99,959
aa235987,1000
w980513,500
cvyy99,100
dff56254,1000
as12345,300
2000107,500
gu8529630,810
dmy180105,100
vn25896,1000
wei19880,1000
job886,100
aa756823,700
errp123,51
kj358748,1051
150dmt,100
goodluckpg,100
mk826988,1000
cv645882,700
dmy180105,100
jbn63785,1000
zz24982,1000
chenhao520,1000
yhb4412,1000
khv6913,100
15052310653,734
na123456,1000
chenhao520,1000
zxl1234888,1000
cvyy99,100
xc45628,1000
feng036274,1000
sd2233,1000
qaz7081,40
dmy180105,200
qaz7081,33
150dmt,100
lijie173,28
lijie173,100
ktt8832,1000
lijie173,100
15052310653,1000
lijie173,100
dc41896,1000
yang995438,1000
rc958162,1000
qaz7081,30
xiaoayi123,1000
gy856398,900
cvyy99,100
0726,100
as168823,1060
hb441103,1000
pei05223,1002
lfl173,20
ku822518,1000
qaz7081,30
lfl173,100
jun9603,1006
lfl173,110
wrf14796,1000
mu058962,1000
bggh77,100
150dmt,100
0726,100
aaa7774576,50
nc652485,800
lijie173,51
errp123,100
lijie173,50
as3618,100
lijie173,100
lijie173,100
gfh25454,1120
dqw321085,1000
kuo83582,1000
0726,100
xxff56,100
ljxy99,970
bggh77,100
ws157732,1000
datu8331,50
z830313,200
bh852037,800
xx0812,300
dff56254,1000
xxff56,100
nb7896302,900
li5201128,121
cvyy99,100
bh852035,1000
tgr58644,1050
qm02187,1000
uo894123,1000
yzhysz,100
pnj55230,1000
lfl173,10
lfl173,100
sxwqt4302,1000
z830313,300
lfl173,110
jsws123,1000
cajhu16597,1000
poi003,100
ab321400,1000
jq137273,1007
shaodu8786,700
bggh77,100
ljxy99,938
zzq0002,200
hu69741,1000
fg45566,1000
ab358722,1000
lijie173,100
lijie173,100
vn25896,1000
lijie173,100
hj7788,817
w20230808,100
gu8529630,1200
jbn63785,1000
poi003,100
sdf5367,1050
xc45628,1000
dj1646,100
ljxy99,1009
yxaini8888,200
liang5868,1000
lwx123jj,1000
poi003,100
qw0001,1000
mfff11,100
yxaini8888,100
cv645882,1160
feng036274,900
jcd3997,100
kj358748,1100
cccvvv,200
yxaini8888,200
nicheng2684,1000
ktt8832,900
rc958162,1150
ths666,100
aa235987,1000
mfff11,100
zz24982,900
ljxy99,998
mom606,100
gy856398,1000
hb441103,1000
hgu558,100
fqyl4119,1000
wrf14796,1000
mu058962,1000
sd2233,1000
ihoohh44,300
a6109525,300
mangximg12,1000
nc652485,1150
aa756823,700
abcd19995,200
dc41896,900
nj8882,166
ghl197400,1000
kop5683,1000
dqw321085,1000
as168823,1200
ug1581,100
jin660402,1000
a6109525,200
qm02187,1000
nb7896302,1300
0726,100
614790175,270
uo894123,1000
uu888888,1305
dff56254,1000
plluu0000,1201.29
tyiv580,100
ths666,100
mom606,100
pnj55230,800
qwio99,100
liu658,100
gfd785,100
614790175,100
abcd1071,100
jun9603,1007
duo88932,1200
wl561,100
vn25896,1000
oopl86,100
ths666,100
2000107,500
hu69741,1000
fg45566,1000
li2752,1000
614790175,127
gu8529630,950
ku822518,900
bh852037,700
mk826988,1000
411520a,221
ism010,100
oopl86,100
gfh25454,1200
0726,50
dusdus,2000
cjc875,100
acha111,4600
pyf159,1000
cv645882,1200
bh852035,900
jlh0728,1000
xzc453330t,100
tgr58644,1000
ug1581,100
ws157732,1000
yuan1962,1000
gxzz66886,300
cajhu16597,890
0726,50
feng036274,500
dc418962,500
phz6600,100
yuh56238,100
kuo83582,1000
gxzz66886,1000
rc958162,1300
oopp366,100
gy856398,500
c2561360160,786.35
sdf5367,1100
jbn63785,500
ab358722,900
ffgh778,100
yhb4412,500
ktt8832,300
liu8847193,150
cccvvv,200
y1192236573,1000
nc652485,1200
kj358748,1000
wer8569,100
zhangbin1933,300
bonb87,100
hb441103,500
dqw321085,500
ab321400,900
as12345,300
aa235987,900
gpz0311,100
liu8847193,70
gh668820,100
bonb87,100
gpz0311,48
wrf14796,500
s208139,145
mu058962,500
yqi1867404,300
tzm5068,3528
nb7896302,1100
qwe2356,100
xc45628,500
yqi1867404,1000
dff56254,500
as168823,1100
zxl1234888,1000
qm02187,500
uo894123,500
hsa473,100
cccvvv,200
1626yi,100
red344,100
gu8529630,1100
vn25896,500
bont390,100
pnj55230,500
zx2354710562,100
liu8847193,100
qing22179,300
hsa473,100
qing22179,1000
cv645882,1000
s208139,156
liang5868,950
hu69741,500
aa756823,700
fg45566,500
dc41896,600
hsa473,100
bdgkk15,300
wer8569,100
as12345,300
nicheng2684,1000
mm233233,50
mm233233,50
red344,100
zz24982,600
1010io,100
rc958162,1100
wuwi136982,300
1521497qwe,300
ku822518,600
yxaini8888,200
gfh25454,1100
wuwi136982,1000
red344,100
sccc70,100
2086836195,200
qwe2356,100
hsa473,100
kop5683,1000
nc652485,1100
yuh56238,100
jx19650124,1000
tgr58644,1200
qq13232565,300
lei668879,400
lei668879,1000
duo88932,1000
yuh56238,100
dffg22,100
wer8569,100
l199318,200
19152124506q,10
80u180,100
nb7896302,1200
sccc70,100
bh852035,600
sdf5367,1200
qwer1235,497
ab358722,600
qw384485,1010
1521497qwe,1000
1521497qwe,1000
guan4210,1002
ghh3655,100
bh852037,500
mm789789,100
wer8569,100
kj358748,500
ab321400,600
1521497qwe,750
sccc70,100
gu8529630,1000
ghh3655,100
qwe2356,100
yoi808,100
tfg8056,100
mk826988,1000
guan2589,400
nj8882,200
guan2589,1000
as168823,1000
aa5369,1000
yuu8556,100
sccc70,100
cajhu16597,600
90kk91,100
zx2354710562,4000
cv645882,1100
aa756823,500
mm558558,100
err8563,100
aa235987,600
gfh25454,1000
yuu8556,100
qwer1235,200
xie51002,15
liu8512hu,1000
ghh3655,100
l199318,200
gg1879912,400
rc958162,1200
123456tt,100
gg1879912,1000
tgr58644,1100
35df35,100
hsa473,100
nc652485,1000
kuo83582,500
1521497qwe,240
sdf5367,1000
zrx012333,300
zrx012333,1000
cvv2588,100
luo4889159,89.97
zxc7890,100
tfg8056,100
nb7896302,1000
pou365,100
yxaini8888,300
mm569569,100
gpz0311,100
xie51002,50
fang3000,300
lj76325,1005
zx2354710562,2600
fang3000,1000
hebaoxiang,470
yxaini8888,300
fcc081,100
yl202300,500
mm569569,100
gpz0311,47
tfg8056,100
ws157732,500
l70b593ye,300
zzy361082168,678
256ooo,100
l70b593ye,1000
gpz0311,50
564tty,100
wsz180,100
liuwj326,1000
gpz0311,20
gn997000,300
gpz0311,30
gn997000,1000
zzy361082168,500
gpz0311,20
zx2354710562,1000
wqa249,100
9191p,100
ww1700,220
9191p,100
meng5370,1000
26voc,100
gpz0311,29
wqa249,100
zxy45678,200
qq58369,100
ax1470,300
ws157732,300
zz5z45z4,10
qqj2580,200
ljt5566,300
lyis0802,170
w6w5w6f,25
ljt5566,50
xc132v1,25
q199510,50
xx1v21c,25
eddew21g,25
bff2323,25
d54d4db,25
1148397747,100
a199721,1000
1148397747,100
nj8882,200
jj5u5u65,25
taojiaohao8,100
q23451,100
cc1397,170
a199721,505
977325863,100
ffv232vf,25
dc232c32,25
977325863,100
jack6672,50
dxx65v2,25
zxcv4312,100
cyg199951,40
jia8104,158
pg8883,200
q147752,100
cb2900,2325
qwerxxbb,150
yxaini8888,300
jack6672,50
q330878,100
tt123456a,1027
fj401831,300
cc188188,100
q147752,101
fj401831,1006
zwp2985,100
tt123456a,1100
cb2900,5000
cc188188,123
584520qwe,500
jack6672,100
15071289182,50
fhy52166,350
kk707694,250
hxq887,20
zhu188188,100
nj8882,200
fhy52166,1007
xulong007,100
ww99554,200
ww99554,100
kk707694,250
ww99554,100
lcg6188,50
ww99554,500
tt123456a,400
xyj0002,123.77
l199318,100
na123456,1036
zxcv4312,100
zxcv4312,100
cc188188,100
zhu188188,118
tt123456a,200
ws157732,500
lxw225588,400
tef54735,300
977325863,100
977325863,100
zhu188188,100
ax1470,1000
ths666,100
lxw225588,300
zhu188188,100
gh401821,1006
xiguatailang,100
yxaini8888,200
a2846697384,100
ax1470,1000
zhu188188,100
haowcr88,50
aaaaa1985,1000
ygf777,1000
wangxuan11,100
a411520,50
xulong007,100
qqj2580,300
z940226692,96
jisi198910,100
977325863,100
pyf159,1000
