会员账号,订单金额
jjd97637,1000
most,1110
lrlrlr,1200
q0008887,400
gary01,100
xl666,1100
ku822518,1000
cajhu16597,1000
ths666,200
nc652485,1001
gpz0311,100
d990913,300
dc41896,1000
k1061504,430
19152124506q,125
15052310653,1000
lirenfa,100
kuo83582,1000
jn369963,1030
gpz0311,40
nb7896302,1000
w51061504,400
qw8621068,100
bh852037,1000
ds259475,1020
gpz0311,50
as12345,300
jjh9877,1000
c15061850,100
most,1000
c15061850,300
ece58,1000
duo88932,1000
yu852714,1000
linghao5688,1000
zhou1968,1000
dc418962,1200
w16016051,400
yu2013520,3876
zhu123455,500
kmv248,200
ece58,1000
jbn63785,1400
wrf14796,1200
ydgg3579,100
twikk1,15
ab321400,1000
gpz0311,40
d5201315,500
djjs7963,1000
cwhws519,102
q0008886,400
feng036274,1200
t18934251722,20
gv774496,600
most,450
hb441103,1200
ece58,1000
liang5868,1000
qpj1234,1010
kj358748,1100
hbp267,200
15052310653,3000
yhb4412,1200
ece58,1000
pyq5201314,50
ktt8832,1200
gpz0311,43
15052310653,1000
wo917239943,1000
jd358467,1020
miaomiaozi1,1300
camyu8426,1000
15052310653,1000
most,1000
gy856398,1200
lrlrlr,1000
gong6688,200
dqw321085,1200
zxl1234888,1000
aa235987,1000
as168823,1150
bh852035,1000
ijh6987,100
gpz0311,100
gong6688,200
tu774489,1060
ijh6987,200
qm02187,1100
mu058962,1200
qw8621068,200
most,1100
nicheng2684,1000
cc815728456,2000
lrlrlr,1060
zzt9822,300
zszjui4896,100
zhu188188,190
gdy538684,1010
dff56254,1200
gpz0311,100
mk826988,1000
jing123455,500
xc45628,900
qa985864,1020
ece58,1000
xianrong1030,1300
ku822518,1000
pnj55230,1200
zzy361082168,350
nican6982,1000
bao19998,1200
uo894123,1200
ece58,1000
ab4315,200
ab358722,1000
vn25896,1200
kuo83582,950
gu8529630,1060
ihoohh44,1000
nlkdg665,1000
hu69741,1200
hg966845,1030
mxc88888,100
ece58,1000
gpz0311,100
fg45566,1200
bh852037,1000
fengjie7920,1000
hbc369,100
aa756823,1000
hbc369,200
most,1020
linghao5688,900
ece58,1000
618399,300
hhf8665,200
lrlrlr,1044
lgfff888,2262
jsws123,1300
ab4315,100
ab321400,1000
vujhbk656,1000
mu0258741,1200
bdgkk15,1000
cajhu16597,1000
qiuzong,1257
most,1000
lrlrlr,1000
hua360733,85
c19811105,3760
a281990123,500
camyu8426,1000
gpz0311,100
ece58,1200
zhh04290,500
gqh52535,1000
dc418962,1300
jko562876,1030
dc41896,1000
most,1000
lrlrlr,1000
jbn63785,1300
a281990123,100
yuan123455,100
nbv259,200
gfh25454,1120
duo88932,1000
wrf14796,1200
lukai0303,1308
jholijlo1,1000
zhoupeng132,500
yuan123455,100
aa235987,1000
ece58,1000
feng036274,1300
lgfff888,1900
qz2797325810,2000
rc958162,1080
gjkh123,100
kgnk5663,1000
yu852714,1000
hb441103,1200
xa317150,1000
liang5868,1000
most,1043
lrlrlr,1020
ece58,1000
jiang0202,1000
tgr58644,1050
19152124506q,1432
qwe001001,250
zxl1234888,1000
yhb4412,1200
ktt8832,1200
most,1000
cv645882,1030
lrlrlr,1000
a281990123,100
gy856398,1200
dqw321085,1200
qz2797325810,1000
hua360733,44
w147258369,5000
gpz0311,46
skjgkl1,1000
ku822518,1000
zhenghon896,1300
ll657860,100
ll657860,100
qm02187,1300
liu2356,1000
mu058962,1200
gv774496,700
sdf5367,1150
gpz0311,80
beh8266,20
dff56254,1200
gpz0311,100
pnj55230,1200
ihoohh44,1000
nc652485,1030
nmp385,200
ht8107,1000
jn369963,1060
bao19998,1200
gong6688,200
hdi3164,20
yy638551,570
zeke,300
nicheng2684,1000
ece58,1000
nlkdg665,1000
uo894123,1200
mk826988,1000
bh852035,1000
eyv5998,20
wei19880,1300
tang1007,500
vujhbk656,1000
xu1123456,500
jiang5423,1200
ll657860,100
xc45628,1200
nican6982,1000
nb7896302,1080
gpz0311,66
vn25896,1200
ll657860,100
ll657860,100
hu69741,1200
weil693,50
ds259475,1060
fg45566,1100
kuo83582,1000
as12345,300
hebaoxiang,500
ll657860,100
fengjie7920,1000
ll657860,100
bdgkk15,1000
mu0258741,1200
ll657860,300
yymm587450,200
bh852037,1000
ll657860,100
yao8kao,16
yao8kao,35
dc418962,1200
a281990123,200
jd358467,1060
jbn63785,1200
jholijlo1,1000
ll657860,200
liang5868,1000
wrf14796,1200
lwx123jj,1308
cc188188,100
jie693,50
zzxx66,300
bso890,50
cajhu16597,1000
sd2233,2000
kj358748,1060
you421,50
feng036274,1200
gpz0311,100
jie693,50
liu2356,1000
ab321400,1000
hb441103,1200
dc2253,1000
xman88,100
liu242628,1000
ab358722,1000
tu774489,1150
kgnk5663,1000
byg636,200
yhb4412,1200
ktt8832,1200
duo88932,1000
gpz0311,80
as168823,1060
linghao5688,1000
ll657860,100
1711009206,100
gy856398,1200
qa985864,1100
dqw321085,1200
q0008885,300
skjgkl1,1000
gdy538684,1060
aa235987,1000
zxl1234888,1000
ll657860,150
aa756823,1000
xiaoayi123,1300
qm02187,1200
gu8529630,1100
mu058962,1200
ll657860,150
camyu8426,1000
ihoohh44,1000
xman88,100
nlkdg665,1000
ll657860,100
ll657860,100
li2752,500
liu2356,1000
dff56254,1200
pyq5201314,70
nicheng2684,1000
ll657860,100
pnj55230,1200
liu2356,1000
jlh0728,1000
li2752,1000
ll657860,100
mangximg12,1300
liu2356,1000
dc41896,1000
gfh25454,1050
ll657860,100
lgfff888,1019
bao19998,1200
vujhbk656,1000
ghl197400,1000
jko562876,1060
ll657860,100
uo894123,1200
hg966845,1050
ll657860,100
gb123987,500
liu2356,1000
jx19650124,1000
xc45628,1300
liu2356,500
zhoupeng132,400
hbdd8644,100
zhoupeng132,100
xman88,100
vn25896,1200
nican6982,1000
lj76325,1008
liu2356,500
mk826988,1000
liu2356,400
hu69741,1200
rc958162,1050
fg45566,1200
d990913,300
1711009206,100
yu852714,1000
cxf1989,1000
tgr58644,1150
bdgkk15,1000
z602081,500
cc11622,5000
jholijlo1,1000
fengjie7920,1000
yy638551,500
qz2797325810,2400
hua360733,60
qing22179,500
ll657860,100
qing22179,1000
cv645882,1060
hua360733,60
liang5868,1000
ll657860,100
lyb0324,300
hjr8899,100
sdf5367,1060
kgnk5663,1000
ll657860,100
skjgkl1,1000
cxf1989,1000
ll657860,100
lyb0324,700
1711009206,100
ll657860,100
nc652485,1100
ll657860,100
cajhu16597,1000
ku822518,1000
zhu188188,100
fqyl4119,1000
mu0258741,500
ll657860,100
jn369963,1100
dc418962,500
jql123456,50
linghao5688,1000
acha111,5800
acha111,10000
jbn63785,500
gv774496,600
nb7896302,1130
wzl19951104,1000
wrf14796,500
ab4315,100
ihoohh44,1000
nlkdg665,1000
bh852037,1000
gyabcd5,350
ds259475,1100
ll657860,100
zhu188188,100
sd2233,2000
jd358467,1100
q0008885,200
feng036274,500
zhu188188,126
hgk787,100
ll657860,100
hb441103,500
xzc453330t,100
duo88932,1000
jin660402,1000
qz2797325810,990
ll657860,100
kj358748,1040
vujhbk656,1000
ab321400,1000
zhh123,1000
ll893677,170
yhb4412,500
camyu8426,1000
ktt8832,500
ll657860,100
zhu188188,100
hgk787,100
q0008885,200
bh852035,1000
tu774489,1030
fhy52166,1011
q0008885,200
ll657860,100
gy856398,500
1711009206,100
jq137273,1001
dqw321085,500
ll657860,100
d990913,300
bdgkk15,1000
ll657860,100
as168823,1100
qm02187,500
zxl1234888,1000
gxzz66886,500
mu058962,500
kuo83582,1000
qa985864,1060
cxf1989,1000
gxzz66886,1000
hgk787,200
ll657860,100
d990913,300
xulong007,100
aa235987,1000
q0008885,400
ab358722,1000
chg135636,1000
sxwqt4302,1000
tzm5068,3397
jholijlo1,1000
gyabcd5,200
dff56254,500
gdy538684,1100
pnj55230,500
gu8529630,1050
nicheng2684,1000
ll657860,300
fy0827,100
qq669911,50
mk826988,1000
dusdus,2000
fy0827,200
bao19998,500
uo894123,500
liu8512hu,1000
jko562876,1100
d990913,300
kgnk5663,1000
xc45628,500
c19811105,7600
vn25896,500
genti520,200
1711009206,100
aa756823,1000
guan2589,500
c19811105,2964
skjgkl1,1000
zhu188188,100
gfh25454,1100
guan2589,1000
nican6982,1000
lm657360,100
hu69741,500
rc958162,1100
ku822518,600
fg45566,500
as12345,300
c19811105,2750
15052310653,2000
ihoohh44,1000
lm657360,121
tgr58644,1100
15052310653,1000
lm657360,100
cv645882,1100
liang5868,1000
qw384485,1006
lm657360,179
gb123987,500
qing0277,1000
lm657360,100
yu3836,1009
fengjie7920,1000
lm657360,100
wuwen22,300
aa5369,1000
dc41896,600
lm657360,100
wuwen22,200
aojun520,1000
nc652485,1060
lm657360,300
sdf5367,1100
nlkdg665,1000
linghao5688,1000
bh852037,600
hbdd8644,100
a1511980,379
gyabcd5,150
123321123,800
yu852714,500
nb7896302,1100
vujhbk656,1000
hg966845,1000
cajhu16597,1000
lijingu6,200
gg1879912,500
jd358467,1000
qwe001001,50
gg1879912,1000
camyu8426,1000
ab321400,600
jn369963,1000
gv774496,500
2086836195,200
tu774489,1000
ou123456,2000
bdgkk15,1000
aojun520,500
ds259475,1000
jholijlo1,1000
duo88932,1000
qa985864,1000
yy638551,500
kuo83582,1000
zld0004,80
asdfghjk522,1000
kj358748,1000
bh852035,600
fj401831,1004
zt991009,500
pei05223,1000
aa235987,600
gu8529630,1000
yqi1867404,500
hebaoxiang,500
q0008884,300
yqi1867404,1000
hua360733,30
ghw7936,1001
ab358722,600
zhu188188,92
as168823,1000
jko562876,1000
kgnk5663,1000
zxl1234888,1000
lirenfa,200
q0008884,200
mk826988,1000
gdy538684,1000
q0008884,200
lirenfa,200
zhu188188,101
woaini11,200
rc958162,1000
acha111,5900
acha111,10000
gfh25454,1000
cv645882,1000
xiang2137,1000
a2719,200
jun9603,1002
fang3000,500
tgr58644,1000
fang3000,1000
nc652485,1000
gyabcd5,100
wzl19951104,1000
zt991009,501
zld0004,100
skjgkl1,1000
htls888,100
ws157732,65
sdf5367,1000
gh401821,1003
nb7896302,1000
l70b593ye,500
l70b593ye,1000
lirenfa,100
c19811105,2599
zt991009,500
wuwen22,300
ding0587,1000
gn997000,500
qq669911,500
13876212107,359.65
gn997000,1000
ab4315,100
lu5971,1003
lll147asd,30
aa756823,700
mxc88888,100
276287735,205
annmede,10000
q0008884,200
qq669911,150
lll147asd,30
ying7286,1000
q0008884,400
w1599822993,300
mxc88888,100
lb1989,519
ba235841,300
276287735,400
lll147asd,50
66t7zc,1000
276287735,400
lihaixue2,100
qaz7081,30
13219166132f,200
2000107,500
lll147asd,35
w20230808,139
ws157732,1000
gary01,100
gary01,100
qaz7081,20
pyq5201314,60
pyf159,1000
h790990143,200
zhu188188,30
ws157732,500
w147258369,5000
gary01,50
gary01,30
zhu188188,50
genti520,200
2000107,400
tt123456a,500
fb991015,200
fb991015,100
a2846697384,300
2000107,400
ths666,900
qizheng21,100
aihua64,100
zxc001,100
pyq5201314,100
123456l,500
lmx112,50
tt123456a,170
a2846697384,300
123456l,450
chengxiao78,100
zhu188188,100
tt123456a,500
xmx001,100
xmx001,100
zhu188188,100
qw8621068,200
weiyang02,100
xmx001,200
qw8621068,105
genti520,403
ths666,1000
lijingu6,150
2000107,500
genti520,300
2000107,500
ths666,500
qlzy81b,150
as98901882,100
zhu188188,100
ths666,100
a1858956654,70
lll147asd,30
aapollo,800
z940226692,100
aojun520,1000
pzz888,30
qz2797325810,2150
2000107,300
w1599822993,200
tthhll666,300
dong532129,1004
lirenfa,500
wsd666666,30
lijingu6,140
ww1700,302
123456l,300
ym19960407,100
fm20031,100
l2019,1863
c19811105,2800
19198067265,3016
qq104555,120
t18934251722,20
pyq5201314,60
aapollo,4000
zeke,257
zq1314,1000
lijingu6,225
lijingu6,110
wsd666666,30
hbz888,75
lijingu6,199
2000107,500
hbz888,100
lijingu6,100
ljm2535631038,50
2000107,310
taojiaohao8,100
hbz888,100
lll147asd,50
2000107,500
a246800,200
w1599822993,100
a2846697384,100
hbz888,100
a246800,50
jiang0322,500
hbz888,200
ljm2535631038,50
zhu188188,66
zt991009,300
a281990123,100
lirenfa,500
ljm2535631038,50
myx666vx,300
lll147asd,50
acha111,7000
acha111,10000
z940226692,500
myx666vx,100
zhu188188,100
pyq5201314,70
c19811105,2960
mnbg7514,15
myx666vx,100
wuwen22,300
guan4210,1004
xiaochun1,100
jisi198910,100
ou123456,15000
ww147147,10000
a281990123,50
ou123456,10000
quan5678,215.79
genti520,300
sly521521,500
17683006250,100
0726,50
wl561,100
app780,100
ou123456,10000
ww147147,10000
xiaohuang1,50
dkjs79676,100
kangzy9589,300
lirenfa,100
guocai22,100
ljm2535631038,100
zeke,210
edfd4158,24
